employeeID ,education ,maritalStatus ,monthlyIncome ,numCompaniesWorked ,environmentSatisfaction ,trainingTimesLastYear 
2386,5,Single,105020,3,4,4
3323,2,Married,20110,5,4,4
784,1,Married,18590,0,4,2
4467,3,Married,37600,0,2,2
5302,3,Single,177790,1,2,5
2252,3,Divorced,68330,2,1,3
1920,2,Married,68120,1,2,2
4315,3,Single,51710,0,1,1
3041,3,Divorced,197400,3,4,2
2266,2,Married,187110,2,2,0
112,2,Married,36920,1,4,5
3903,2,Single,25590,1,1,3
919,3,Married,25170,2,3,3
4575,3,Married,66230,5,3,3
3126,3,Married,182650,9,3,4
4878,4,Divorced,161240,2,3,2
1718,1,Married,25850,3,4,5
217,2,Divorced,182130,8,1,3
1457,2,Married,83800,0,3,3
1697,4,Single,29940,4,2,2
2161,3,Single,12230,1,2,3
229,3,Married,11180,1,3,3
4421,4,Single,28750,1,3,3
1346,5,Married,188240,6,1,4
2454,2,Married,135770,1,2,2
5559,4,Married,26250,1,3,4
3452,3,Single,187890,3,4,4
2361,4,Married,45380,8,3,3
2488,3,Married,198470,4,4,6
4818,3,Married,105120,1,1,2
101,2,Divorced,44440,1,4,2
3188,3,Married,21540,4,4,3
3946,3,Single,191900,3,1,2
4589,4,Divorced,44900,2,2,1
4170,4,Married,35060,3,2,4
2462,3,Divorced,23720,3,2,3
1990,1,Married,102310,1,1,2
1274,1,Married,54100,0,2,4
1105,1,Single,79780,1,3,2
2449,1,Divorced,38670,1,3,4
5604,3,Married,28380,1,1,5
3365,3,Single,46950,1,1,2
4971,3,Divorced,33390,1,4,2
4531,2,Single,20800,0,3,6
3822,4,Married,20960,0,1,2
5457,1,Divorced,62090,5,3,5
5169,5,Married,180610,1,4,2
1527,5,Divorced,171230,5,3,2
1373,2,Single,23720,4,1,3
2978,3,Married,48830,1,3,1
5366,3,Single,39040,1,4,2
4311,1,Single,46270,8,4,2
2916,1,Married,70940,1,1,2
4167,3,Single,34230,6,1,4
4789,3,Married,66740,3,1,2
1036,4,Divorced,168800,1,4,2
1085,3,Married,90940,1,1,0
5347,5,Married,84460,0,4,3
1102,3,Married,119160,4,3,3
4980,3,Divorced,45340,1,4,2
5596,3,Single,98520,0,2,5
4745,4,Single,61510,1,4,3
2779,2,Married,23020,4,3,3
2254,3,Single,23620,6,3,2
2553,4,Single,178610,1,2,5
635,3,Single,191870,1,4,2
2157,3,Married,197170,1,4,1
2705,1,Married,35440,3,2,3
3633,5,Married,85000,4,3,2
1352,4,Married,46610,1,4,3
1066,2,Divorced,41030,6,4,2
4054,4,Single,42490,2,1,2
998,3,Divorced,140260,1,2,4
3051,3,Married,68930,0,4,3
4756,4,Married,61250,0,1,3
2191,4,Married,36690,2,1,2
3523,3,Divorced,100080,6,4,3
4469,2,Married,23870,3,4,1
5420,2,Married,46390,0,3,2
1980,3,Married,78980,7,4,2
2006,1,Single,25340,0,4,1
3805,3,Single,131420,1,2,4
1774,4,Married,16110,0,2,2
634,2,Single,53630,1,3,4
3737,4,Married,50710,8,1,3
930,2,Married,136950,0,2,3
3050,4,Single,134020,7,1,1
4067,4,Married,20290,3,2,3
489,3,Married,63770,1,3,3
3820,3,Married,54290,1,3,3
529,4,Divorced,27850,0,1,2
4681,4,Divorced,46140,2,1,3
4206,1,Single,26100,6,2,2
3330,5,Single,66870,1,3,0
4256,4,Single,47240,2,4,4
4526,4,Married,61790,1,4,3
3237,3,Married,61200,0,1,2
3662,1,Divorced,105960,7,4,3
1458,1,Divorced,54670,1,3,6
1129,4,Married,29960,9,1,4
5442,1,Married,99980,5,1,3
2561,4,Married,40780,8,4,3
1318,4,Married,109200,0,1,3
2213,3,Married,62320,1,4,3
2221,1,Divorced,132470,1,4,3
4302,5,Divorced,40810,2,3,3
5610,4,Single,57690,1,4,3
247,3,Single,23940,1,3,3
3763,3,Married,39040,1,1,3
5533,2,Divorced,167990,7,2,2
3196,4,Married,29500,4,2,1
5500,3,Single,36290,8,4,2
661,4,Single,93620,2,3,6
4492,2,Married,32290,1,3,2
2517,4,Married,35780,2,3,2
5556,1,Married,79880,1,3,3
2551,3,Married,42840,4,4,5
4743,3,Single,75530,1,4,3
3996,3,Divorced,173280,4,4,1
3242,3,Married,197010,0,2,3
2445,4,Single,147320,0,2,3
5476,4,Single,92780,0,4,3
2307,1,Married,13590,4,3,2
5301,1,Married,47790,4,4,3
4567,2,Married,164220,1,2,3
1044,1,Married,29960,2,4,2
3090,3,Married,12610,2,2,6
1422,2,Single,20990,8,2,2
4344,4,Married,58100,1,3,2
317,3,Single,56470,6,4,2
945,2,Married,34200,1,4,3
1069,4,Married,44000,9,1,3
3528,2,Single,35000,0,4,2
4908,2,Married,20660,4,3,3
2923,4,Divorced,171690,1,4,2
5597,4,Single,41620,0,4,1
2832,3,Married,92040,6,3,2
1279,4,Married,32940,0,1,2
4634,4,Single,21270,0,4,3
4194,2,Divorced,39750,1,1,3
2437,3,Divorced,107930,0,2,1
2547,4,Single,100960,5,3,2
1349,2,Divorced,36460,1,2,3
138,3,Divorced,74460,0,1,3
1932,3,Divorced,108510,1,4,2
3855,3,Married,21090,2,1,3
2812,3,Single,37220,5,4,0
1038,5,Divorced,93800,0,1,2
3402,3,Single,54860,7,3,2
1666,3,Single,27420,0,1,2
2819,3,Single,137570,1,3,3
372,2,Single,84630,2,2,2
1403,1,Divorced,31620,4,3,4
795,3,Single,165980,1,2,2
297,3,Married,66510,0,3,5
108,1,Married,23450,3,1,0
3884,3,Single,34200,3,2,3
2962,3,Single,43730,4,3,3
3803,3,Married,47590,2,4,2
761,4,Single,53010,1,4,3
2341,4,Married,36730,3,4,3
3644,5,Married,47680,2,2,2
4894,5,Divorced,12740,1,4,3
4015,4,Married,49000,1,1,3
2014,4,Married,104660,1,4,1
3184,1,Married,170070,9,2,2
4301,2,Married,29090,2,3,2
3317,1,Divorced,57650,1,3,2
1847,2,Divorced,45990,1,4,3
3142,3,Single,24040,1,1,6
2662,3,Single,31720,1,4,1
2349,4,Single,20330,1,3,3
3973,4,Married,102090,1,2,2
3718,2,Single,86200,0,2,2
3648,3,Married,20640,4,2,3
4075,3,Single,40350,4,1,2
996,4,Married,38380,1,4,2
3307,4,Single,45910,9,1,6
3496,1,Single,25610,1,3,3
3525,1,Divorced,15630,5,2,3
4719,4,Married,48980,2,3,2
1481,4,Married,47890,7,3,2
447,4,Single,31800,1,1,2
4183,3,Married,65490,1,2,3
4513,2,Married,63880,3,3,6
3454,2,Divorced,112440,3,4,3
3451,3,Divorced,160320,1,1,2
1109,3,Married,23620,1,1,2
5046,3,Single,163280,1,4,2
2083,4,Divorced,83760,5,2,2
1670,3,Single,166060,7,1,6
5170,2,Divorced,86060,1,3,3
5158,3,Divorced,22720,2,4,2
690,3,Single,20180,1,2,5
1951,2,Divorced,70830,2,2,5
730,3,Married,40840,4,2,3
4548,2,Married,144110,0,4,2
2630,4,Single,23080,7,1,4
195,4,Married,48410,0,3,3
4417,2,Single,42850,1,3,2
1068,4,Married,97150,1,2,1
1907,3,Married,43200,NA,2,2
5583,3,Single,21320,1,3,3
2301,4,Single,101240,0,3,2
4236,3,Married,54730,4,4,3
1952,3,Single,52070,4,1,3
485,3,Divorced,164370,8,2,0
823,3,Married,22960,1,4,2
4343,4,Single,40690,1,2,5
576,3,Married,74410,3,1,4
309,1,Divorced,24300,7,2,2
5313,2,Married,58780,1,1,1
4574,1,Single,26440,4,4,2
4218,3,Divorced,64390,3,3,2
2549,4,Married,24510,3,4,2
2777,2,Married,63920,1,3,2
3311,2,Single,97140,1,3,0
2692,3,Married,60770,1,3,2
687,4,Single,24500,0,3,2
3792,3,Divorced,92500,1,3,0
2112,1,Married,20740,2,3,3
2893,3,Single,101690,1,2,6
1100,1,Married,48550,9,1,2
1045,2,Married,40870,0,1,1
3532,4,Married,23670,1,2,2
5043,4,Single,29720,0,4,2
4426,2,Married,195860,4,2,3
5181,3,Divorced,54840,4,3,4
2733,2,Single,20610,1,4,2
4849,4,Single,99240,1,4,3
571,4,Single,41980,1,1,2
4445,2,Divorced,68150,5,3,3
3501,2,Married,47230,9,3,0
3892,4,Married,61420,3,1,3
4592,1,Single,82370,1,3,6
5588,3,Married,88530,1,4,3
1715,1,Single,193310,1,2,2
4972,3,Single,20730,3,1,4
1167,4,Single,55620,1,1,3
746,3,Single,196130,2,4,5
3680,1,Married,34070,0,2,4
2650,3,Divorced,50630,6,3,2
497,1,Single,46390,2,3,3
420,2,Single,48760,2,3,3
5028,3,Married,26900,0,2,1
1568,3,Divorced,175670,5,1,6
5204,4,Married,24080,1,3,3
1223,3,Divorced,28140,1,1,2
5187,3,Married,112450,0,3,3
4119,3,Married,33120,9,2,1
2804,2,Single,190490,7,1,2
3645,4,Married,21410,4,2,2
4131,3,Married,57690,1,3,4
3363,2,Married,43850,1,4,2
1104,2,Single,53320,1,4,2
4294,4,Married,46630,0,3,1
5511,3,Married,47240,1,3,3
4151,2,Single,32110,4,2,2
3250,4,Single,53770,4,3,3
4779,1,Married,40660,3,2,2
4771,2,Divorced,52080,3,3,2
5152,4,Married,48770,1,3,5
5510,1,Divorced,31170,6,2,2
4662,3,Single,15690,2,1,2
2070,3,Married,196580,4,4,3
1414,1,Married,30690,2,1,3
2171,1,Married,104350,0,3,5
4083,4,Single,41480,7,1,0
753,1,Single,57680,5,3,4
2686,4,Single,50420,3,4,4
3810,3,Single,57700,1,1,2
4721,3,Divorced,77560,0,4,3
2838,3,Divorced,103060,5,4,5
1035,3,Single,39360,0,2,3
984,2,Divorced,79450,4,4,6
2173,4,Married,57430,2,3,2
2535,3,Single,152020,1,2,2
3334,4,Divorced,54400,1,2,2
2876,1,Married,37600,1,3,2
4534,2,Married,35170,2,2,1
4205,4,Divorced,25800,8,2,3
4783,2,Single,21660,1,2,4
207,4,Married,58690,1,4,6
306,3,Married,80080,2,2,4
633,3,Married,52060,4,2,4
5348,2,Married,52950,7,3,4
4835,4,Married,164130,6,3,1
3213,3,Married,132690,1,3,2
1040,3,Divorced,27830,6,4,2
785,4,Married,54330,1,3,4
2243,3,Divorced,20130,3,3,5
5252,3,Divorced,139660,1,3,1
325,3,Single,43740,3,3,5
3897,4,Divorced,68420,4,1,3
2966,4,Married,174260,2,2,0
3251,1,Single,176030,4,1,0
3015,3,Single,45810,3,3,3
673,4,Married,47350,0,3,2
3344,2,Single,41870,0,3,4
120,3,Single,55050,4,4,3
3853,3,Divorced,54700,1,3,2
4184,2,Divorced,54760,4,3,3
3089,3,Divorced,25870,4,3,2
3831,2,Single,24400,0,3,4
4258,2,Single,159720,1,2,2
4699,3,Divorced,153790,1,2,1
4555,4,Single,70820,1,3,3
3016,5,Married,27280,8,NA,3
3524,3,Single,53680,2,4,2
453,4,Single,53470,1,2,1
128,4,Married,31950,2,3,4
3575,2,Divorced,39890,1,4,2
3427,3,Married,33060,1,4,6
5519,3,Married,70050,1,4,2
3035,1,Single,26550,8,3,0
4161,4,Married,13930,1,4,4
725,2,Single,25700,3,4,2
5062,4,Married,35370,0,3,3
3322,3,Single,39860,1,4,3
4816,4,Married,108830,3,2,3
879,2,Divorced,20280,4,4,2
1293,2,Married,95250,9,1,3
3068,3,Married,29290,1,2,2
2603,3,Single,22750,5,2,2
5374,1,Divorced,78790,2,3,2
2000,2,Married,49300,9,4,0
3426,1,Married,78470,3,4,3
1563,4,Married,44010,5,3,4
2591,1,Divorced,92410,1,4,5
2166,2,Divorced,29740,1,4,2
3785,3,Married,45020,8,3,0
2900,4,Married,107480,7,2,3
561,2,Married,15550,1,2,2
2313,3,Divorced,129360,1,4,3
2959,3,Single,23050,1,2,3
5081,2,Married,167040,9,4,2
377,1,Divorced,34330,7,4,3
521,3,Married,34770,1,4,2
4082,4,Single,64300,1,3,2
4002,2,Single,65160,1,4,4
5245,1,Married,39070,5,2,2
3614,4,Single,55620,5,4,3
5584,3,Single,68830,3,4,3
3147,2,Single,28620,5,3,2
2490,3,Single,49780,0,3,3
1658,3,Single,103680,6,4,2
4085,2,Married,61340,2,4,2
2918,4,Single,67350,8,4,3
4268,1,Married,32950,6,3,2
537,4,Divorced,52380,1,2,5
1394,2,Divorced,64720,0,1,4
3619,1,Married,96100,0,3,2
4408,3,Married,198330,3,3,2
193,3,Divorced,97560,4,1,2
1118,4,Married,49680,1,2,4
1319,3,Single,21450,1,3,6
2830,1,Single,21800,1,3,2
2844,2,Single,83460,7,3,5
2063,4,Married,34450,1,3,2
1227,4,Married,27600,8,2,3
2980,2,Divorced,62940,3,4,2
2177,4,Married,71400,5,3,2
524,3,Married,29320,5,4,3
1180,3,Married,51470,7,1,2
3813,3,Single,45070,1,1,3
2824,4,Married,85640,2,3,2
2024,1,Single,24680,0,4,2
2129,4,Divorced,81610,7,3,2
5547,4,Married,21090,0,3,3
3921,3,Divorced,52940,2,3,3
2140,3,Divorced,27180,NA,1,4
2641,1,Married,58110,0,3,4
294,4,Divorced,24370,9,2,3
2484,4,Married,27660,1,3,2
3232,3,Married,190380,6,4,3
1460,5,Married,30550,2,3,3
2704,1,Married,22890,4,1,3
4158,3,Divorced,40010,6,1,2
4961,3,Single,129650,0,3,2
3200,3,Single,35390,1,3,2
4709,4,Single,60290,3,4,5
3171,4,Divorced,26790,2,4,2
4433,2,Married,37020,0,1,4
1766,2,Divorced,23980,0,4,2
3854,3,Divorced,54680,0,1,6
5370,3,Married,131161,2,4,7
5059,2,Single,41891,1,4,4
505,5,Married,193281,2,3,3
1893,6,Married,83211,4,5,6
897,2,Single,23421,5,5,3
769,4,Married,40711,4,4,6
2099,3,Single,58131,3,2,3
1082,4,Married,31431,3,2,3
2189,4,Married,20441,1,3,3
4967,5,Divorced,134641,2,3,3
4797,3,Married,79911,1,4,3
5174,2,Married,33771,1,NA,3
5599,5,Single,55381,1,5,3
237,2,Married,57621,2,2,5
2771,4,Married,25921,2,5,3
2878,4,Married,53461,5,4,3
4629,3,Single,42131,2,5,4
557,4,Divorced,41271,3,2,3
824,5,Divorced,24381,8,3,6
1600,4,Divorced,68701,2,2,6
2509,5,Divorced,104471,2,4,4
3447,5,Divorced,96671,4,2,3
3757,5,Married,21481,4,4,3
174,5,Married,89261,2,3,5
2545,5,Single,65131,2,3,3
3988,5,Married,67991,4,3,3
864,4,Married,162911,2,2,4
2816,2,Single,27051,2,5,3
435,3,Divorced,103331,4,5,3
3967,4,Divorced,44481,10,5,4
3375,4,Divorced,68541,3,2,6
876,4,Single,96371,2,5,7
4485,2,Single,35911,10,4,3
252,4,Single,54051,5,4,3
728,5,Divorced,46841,2,5,5
4175,4,Single,157871,2,5,6
3976,2,Married,15141,2,3,4
1005,3,Married,29561,6,4,3
232,5,Single,23351,2,4,4
5154,3,Married,51541,1,4,3
4666,4,Married,69621,5,4,3
415,4,Divorced,56751,6,5,3
3193,2,Single,23791,2,5,7
2478,4,Single,38121,2,5,4
3269,4,Single,46481,1,3,3
254,2,Married,29361,5,3,3
1958,5,Divorced,21051,1,4,4
2217,5,Married,85781,8,3,5
4187,4,Married,27061,2,5,5
1023,3,Married,63841,4,2,5
1269,4,Divorced,39681,3,5,4
5555,2,Married,99071,1,4,4
2464,5,Married,132251,4,2,3
1687,2,Divorced,35401,2,2,7
872,5,Divorced,28041,1,4,1
4078,4,Married,193921,7,5,4
3353,5,Married,196651,2,4,7
2687,5,Single,24391,1,4,3
513,4,Single,73141,8,4,3
2109,2,Married,47741,3,4,3
615,5,Single,39021,2,4,3
1729,4,Married,26621,2,4,7
1177,3,Single,28561,2,5,6
3550,4,Divorced,10811,5,5,5
5115,4,Single,24721,8,2,3
647,5,Married,56731,6,2,5
4163,4,Married,41971,2,5,4
315,2,Married,97131,2,4,6
4207,5,Married,20621,2,4,5
3047,2,Married,42841,5,5,1
4396,3,Single,47881,4,3,1
5013,4,Married,59061,5,5,5
4322,4,Divorced,38861,2,4,3
467,4,Married,168231,1,4,4
5333,5,Single,29331,4,5,3
3890,3,Married,65001,9,4,4
3771,2,Married,171741,10,5,7
2766,5,Married,50331,3,3,7
4832,4,Married,23071,2,3,1
5294,4,Single,25871,1,3,4
2472,4,Divorced,55071,2,5,3
2881,3,Married,43931,2,3,3
289,5,Divorced,133481,8,5,5
3573,5,Divorced,65831,1,4,2
3003,4,Single,81031,2,4,6
1806,5,Divorced,39781,2,5,1
3851,3,Single,25441,1,4,4
4036,5,Divorced,53991,2,4,3
1388,3,Single,54871,7,5,1
4850,4,Single,68341,4,3,3
4212,5,Single,10911,3,2,1
791,5,Married,57361,2,5,2
4748,5,Divorced,22261,1,4,4
2617,4,Married,57471,2,4,1
955,5,Married,98541,4,2,3
292,6,Divorced,54671,5,4,3
5306,5,Married,53801,8,5,1
971,4,Married,51511,2,4,4
1126,3,Single,21331,4,2,3
2948,4,Single,178751,2,2,6
1959,4,Single,24321,5,5,5
414,4,Married,47711,5,2,3
3849,5,Married,191611,3,5,3
2460,4,Married,50871,4,5,4
4536,6,Single,28631,2,2,3
2082,3,Single,55611,2,5,4
4416,4,Married,21441,7,4,4
727,5,Married,30651,3,4,4
3028,2,Single,28101,2,2,4
4270,4,Single,98881,7,5,3
3463,4,Married,86281,3,4,3
1188,4,Single,28671,1,NA,6
3285,3,Single,53731,2,4,3
2721,4,Single,66671,10,5,7
1495,4,Single,50031,10,4,3
5393,4,Divorced,23671,NA,5,3
3249,3,Single,28581,2,3,3
665,4,Single,52041,9,3,4
5278,3,Married,41051,5,4,3
1405,3,Married,96791,5,5,2
956,4,Single,56171,9,2,4
5516,4,Single,104481,3,4,4
2446,4,Divorced,28971,2,5,5
1408,4,Married,59681,2,4,4
2987,4,Single,75101,1,4,4
2005,6,Married,29911,2,2,4
834,4,Married,196361,2,3,4
3094,3,Single,11291,10,4,3
4780,2,Divorced,133411,2,5,4
1716,3,Divorced,43321,8,5,4
3489,4,Divorced,110311,4,3,3
4376,2,Single,44401,3,4,4
2366,3,Divorced,46171,2,2,3
2044,3,Married,26471,7,3,3
2572,4,Married,63231,5,2,3
3919,4,Married,56771,10,4,4
4836,5,Married,21871,2,3,3
4241,4,Married,37481,8,5,4
1303,5,Divorced,39771,5,4,4
4337,3,Single,86331,2,3,3
5279,4,Married,20081,4,3,6
4864,2,Married,44401,2,5,3
3799,5,Divorced,30671,2,3,6
2330,5,Married,53211,10,4,2
645,5,Single,54101,1,3,3
1397,4,Married,27821,2,3,3
255,4,Divorced,119571,2,4,3
1438,3,Married,26601,6,2,4
2374,3,Married,33751,3,5,3
2512,4,Married,50981,4,2,5
476,4,Married,48781,3,5,4
1385,4,Divorced,28371,3,2,1
4110,4,Single,24061,3,4,6
3722,4,Married,22691,6,2,5
4674,5,Divorced,41081,3,4,6
490,5,Married,132061,1,5,3
2764,3,Single,104221,2,2,1
729,4,Divorced,137441,1,5,4
212,4,Married,49071,2,5,4
871,5,Married,34821,1,4,3
2703,3,Divorced,24361,2,2,3
3366,4,Married,23801,5,4,3
1899,4,Married,194311,2,3,4
510,5,Married,17901,6,4,5
347,4,Single,76441,2,2,3
3858,5,Married,51311,1,4,3
279,3,Divorced,63061,4,2,4
639,5,Married,47871,1,3,4
2915,3,Single,188801,1,4,4
4550,4,Married,23391,5,4,5
1108,4,Divorced,135701,6,2,3
5422,2,Married,67121,7,2,4
5564,3,Single,54061,1,5,3
4173,5,Single,89381,8,4,3
569,3,Divorced,24391,4,5,3
4156,4,Married,88371,3,4,4
4404,4,Divorced,53431,2,4,4
3374,4,Married,67281,8,3,3
230,5,Divorced,66521,8,2,6
5513,4,Single,48501,1,5,5
1960,3,Married,28091,5,5,3
3542,3,Married,56891,4,2,3
2599,2,Divorced,20011,10,3,6
107,5,Married,29771,5,3,4
3376,5,Single,40251,2,3,4
1914,4,Single,37851,6,4,3
4392,4,Married,108541,3,3,7
5255,4,Single,120311,4,2,6
2636,3,Single,99361,8,5,3
5072,4,Married,29661,10,3,3
3754,4,Single,25711,8,3,2
1343,2,Married,99911,2,4,4
734,5,Single,61421,5,3,3
3584,4,Married,53901,2,5,4
1781,2,Married,44041,1,5,3
3640,2,Divorced,59931,1,NA,4
3987,4,Divorced,51301,5,5,4
5392,4,Divorced,20901,5,2,3
1530,5,Divorced,29091,10,4,3
1759,4,Single,34681,2,3,5
4146,5,Divorced,30681,4,4,4
5440,4,Single,26701,3,2,3
2503,5,Divorced,26931,6,2,4
1238,5,Single,95261,2,2,3
5220,4,Single,52371,2,5,4
3856,4,Single,24261,2,4,4
3304,2,Single,41931,5,3,6
2526,2,Married,29111,6,2,4
1339,2,Married,26611,8,3,3
1170,3,Divorced,20281,2,2,4
2622,2,Divorced,99801,NA,5,3
4071,3,Married,32981,9,5,5
3274,4,Married,29351,1,5,6
4577,4,Married,154271,4,4,3
1733,5,Married,39441,7,3,4
2062,2,Divorced,40111,2,5,3
5198,4,Married,34071,2,3,3
197,5,Married,119941,2,2,7
1641,4,Married,12321,2,5,5
5131,3,Married,29601,2,2,3
574,4,Married,190941,2,3,4
2154,4,Married,39191,2,2,4
5538,4,Married,68251,2,3,3
3262,3,Married,102481,2,3,5
4784,2,Divorced,189471,3,3,3
3111,4,Single,24961,5,2,4
1149,4,Divorced,64651,5,2,4
4227,5,Divorced,22061,1,2,5
4623,5,Married,20861,5,5,4
653,5,Single,22931,2,5,4
2654,5,Married,26451,2,4,6
2362,6,Divorced,26831,5,3,4
1884,5,Single,20141,4,4,6
481,4,Divorced,34191,4,5,6
457,2,Married,53761,8,5,4
1132,5,Single,19511,5,2,5
2805,5,Divorced,23411,2,4,4
2746,4,Divorced,22931,1,4,1
2314,3,Single,87261,2,4,3
3315,3,Married,40111,5,5,3
5037,3,Married,195451,1,2,4
2683,5,Divorced,45681,1,4,3
3159,2,Married,30221,2,2,4
644,6,Divorced,57721,2,4,4
386,4,Single,22691,8,5,3
2711,6,Married,53811,2,3,1
126,5,Married,34411,3,2,6
2310,3,Married,54541,2,4,6
2500,4,Married,98841,2,4,4
660,4,Married,41571,2,3,3
5033,6,Single,134581,2,3,4
2712,4,Divorced,90691,4,4,4
5149,3,Married,40141,3,4,5
659,4,Divorced,59151,3,3,4
3130,4,Single,59931,1,2,4
4845,4,Single,61621,2,5,3
2485,5,Single,24061,2,2,4
2544,2,Married,187401,2,4,3
3497,4,Married,76371,3,2,4
3146,4,Married,100961,1,5,4
1156,4,Single,147561,1,5,4
3155,5,Divorced,64991,2,3,4
1297,4,Married,97241,4,3,3
4970,4,Divorced,21941,2,5,6
1987,4,Single,33881,4,5,3
4533,4,Married,54731,2,5,3
5177,2,Single,27031,2,5,3
4996,3,Single,25011,10,2,4
1996,6,Single,62201,2,5,3
5254,4,Single,30381,2,5,6
4127,3,Married,44241,4,3,3
1545,5,Single,43121,1,3,3
2203,4,Married,132451,2,4,4
1940,4,Single,136641,4,4,7
238,4,Single,50211,3,5,4
2725,5,Married,51261,6,5,3
124,2,Married,28591,4,4,3
764,4,Divorced,102391,4,3,4
3255,3,Single,53291,9,2,4
322,2,Divorced,43251,2,5,3
2470,4,Married,72601,2,5,3
1713,4,Married,23221,8,5,1
625,5,Single,20751,8,2,1
4632,5,Married,41521,10,2,4
3154,4,Single,96191,5,4,3
4708,3,Single,135031,3,2,7
3753,4,Divorced,54411,10,5,7
2986,4,Divorced,52091,8,4,4
4705,3,Single,106731,2,4,3
1338,2,Divorced,50101,7,4,4
1955,2,Married,135491,4,5,4
5577,6,Single,49991,4,3,3
5229,4,Married,42211,2,3,5
3115,5,Married,138721,10,4,4
3314,5,Married,20421,8,4,7
1614,4,Single,20731,1,5,4
941,4,Single,29561,9,5,7
1285,4,Divorced,29261,2,5,4
5426,4,Single,48091,3,5,3
1262,2,Divorced,51631,3,5,5
5435,5,Married,188441,2,NA,4
1858,4,Married,181721,7,5,6
442,4,Divorced,57441,4,3,5
2782,6,Married,28891,2,4,3
2562,3,Single,28711,2,5,3
3700,4,Single,74841,2,4,4
3406,4,Single,60741,1,3,3
4383,2,Single,173281,2,2,3
1436,4,Single,27741,5,3,3
1115,4,Single,45051,2,5,4
4525,4,Married,74281,6,5,3
1320,3,Single,116311,2,2,3
1814,5,Married,97381,1,5,3
2312,3,Divorced,28351,4,2,3
1653,3,Married,169591,5,3,6
4505,3,Single,26131,7,5,3
3766,5,Single,61461,3,3,4
4260,5,Divorced,49631,10,5,3
2757,3,Married,195371,1,4,6
1631,5,Divorced,61721,1,5,2
305,5,Single,23681,7,2,4
3841,4,Single,103121,2,4,3
4992,5,Married,16751,2,2,7
4628,4,Married,25231,4,5,3
3527,5,Married,65671,2,4,4
767,4,Married,47391,6,4,3
3295,5,Divorced,92081,2,3,3
3181,4,Married,45591,2,4,3
205,6,Divorced,81891,2,4,4
2224,4,Married,29421,9,5,2
1676,5,Married,49411,6,4,4
2797,5,Married,106501,2,3,3
1520,5,Married,59021,1,4,3
5193,6,Single,86391,6,2,4
4919,5,Married,63471,2,4,3
3475,4,Married,42001,1,4,4
3018,4,Married,34521,2,4,4
1054,4,Single,43171,8,5,3
1977,5,Single,26321,4,5,4
4670,2,Married,46681,10,5,3
3215,5,Single,32041,7,4,5
2877,4,Married,27201,5,4,4
3547,2,Married,171811,2,4,3
2827,4,Single,22381,NA,2,4
783,4,Single,14831,6,4,4
1416,5,Single,56051,2,3,3
4130,3,Married,72951,2,3,4
3817,4,Divorced,23061,3,2,6
1887,5,Single,23481,2,4,4
2611,3,Married,89981,2,4,3
1553,4,Single,43191,5,4,4
4102,3,Married,61321,7,3,4
5484,5,Divorced,33461,2,4,3
4053,4,Single,108551,4,4,3
2332,3,Married,22311,2,3,4
2798,6,Married,23231,1,4,3
2483,5,Married,20241,2,4,3
1090,4,Married,27131,2,5,3
203,4,Married,94391,3,2,1
5240,6,Single,25661,10,5,4
1500,4,Single,199261,8,2,6
2008,5,Divorced,24511,2,2,4
3959,5,Single,94191,2,4,6
5459,5,Married,86861,2,3,3
3902,5,Divorced,30381,3,3,4
5162,6,Divorced,30581,10,3,3
3083,4,Married,23251,8,2,2
312,6,Divorced,20881,5,5,3
2904,4,Married,30721,6,4,5
994,2,Married,50061,4,4,3
3070,3,Divorced,42571,5,5,3
2058,5,Divorced,25001,2,3,4
484,3,Married,11021,7,5,4
2682,4,Married,104531,3,2,3
1160,5,Single,22881,6,3,5
826,4,Married,39291,1,2,7
533,4,Married,23111,2,4,3
224,3,Married,31401,2,5,3
3466,3,Divorced,36901,2,5,3
702,4,Divorced,44501,1,5,4
5384,4,Married,27561,2,4,3
3252,4,Married,190331,3,4,6
4922,6,Married,187221,1,2,4
409,6,Married,95471,2,3,4
3800,3,Married,137341,1,3,4
1817,2,Married,199991,3,4,7
2802,4,Married,22791,4,5,4
2128,4,Divorced,59161,7,3,3
2246,4,Married,20891,6,2,3
2388,4,Married,167921,4,5,4
1452,5,Married,35641,6,4,2
4350,2,Single,44251,7,5,3
3128,4,Married,52651,5,5,5
3092,5,Married,65531,1,4,3
3409,6,Single,62611,2,2,2
2964,4,Divorced,42981,2,2,7
5509,4,Married,68041,9,5,4
1962,4,Divorced,38151,4,5,4
4308,2,Single,27411,2,2,6
1371,5,Divorced,66731,7,2,3
4640,3,Married,76391,2,3,7
2047,6,Single,23281,2,2,4
5472,3,Divorced,21531,10,5,4
1128,5,Divorced,48761,5,2,5
3299,4,Single,93961,2,4,7
3114,4,Single,104001,2,NA,3
4859,5,Married,84741,1,4,4
256,4,Single,99811,2,5,4
1091,5,Married,124901,1,3,4
1618,4,Divorced,26571,5,3,4
4155,4,Divorced,135911,6,4,3
1555,5,Married,66961,8,5,4
1088,4,Single,20581,2,3,6
2806,3,Divorced,88651,2,3,1
4113,2,Single,59401,8,4,3
4644,4,Single,59141,4,4,5
4994,5,Divorced,26221,3,4,4
2795,4,Married,121851,4,3,3
4742,2,Married,106091,2,5,4
3965,3,Married,43451,5,2,4
