jobID,jobInvolvement,jobLevel,jobRole ,jobSatisfaction 
5055,4,3,PM,4
5056,4,2,UX designer,5
5057,4,3,UI designer,5
5058,4,3,Backend dev,5
5059,4,3,IOS dev,4
5060,4,2,UI designer,3
5061,5,3,UI designer,4
5062,4,4,UI designer,5
5063,4,4,UI designer,4
5064,4,2,Frontend dev,5
5065,4,3,Backend dev,5
5066,4,3,Backend dev,3
5067,5,3,Android dev,3
5068,4,5,Backend dev,4
5069,2,2,UX designer,3
5070,3,4,UI designer,2
5071,4,3,UX designer,3
5072,4,3,UI designer,5
5073,4,4,PM,3
5074,4,2,PM,4
5075,2,3,QA,2
5076,4,3,UI designer,3
5077,4,5,PM,4
5078,4,2,PM,3
5079,5,2,PM,5
5080,3,2,UI designer,3
5081,4,3,Android dev,5
5082,4,3,Frontend dev,5
5083,4,3,QA,4
5084,4,2,UI designer,4
5085,4,2,Backend dev,4
5086,4,3,QA,2
5087,4,2,UI designer,3
5088,4,2,QA,5
5089,4,4,Android dev,3
5090,4,2,Mobile,3
5091,2,3,UI designer,4
5092,4,2,QA,4
5093,3,3,UX designer,2
5094,5,5,UX designer,5
5095,3,3,Backend dev,4
5096,3,2,Android dev,2
5097,3,6,Android dev,5
5098,3,6,QA,2
5099,3,2,Frontend dev,3
5100,4,4,UI designer,3
5101,3,2,Frontend dev,2
5102,4,3,Frontend dev,4
5103,3,2,UI designer,4
5104,4,2,PM,3
5105,4,2,UI designer,3
5106,4,2,Backend dev,2
5107,3,3,UX designer,4
5108,4,3,Frontend dev,4
5109,4,4,IOS dev,3
5110,4,2,Mobile,4
5111,4,3,PM,5
5112,3,3,QA,5
5113,3,3,PM,2
5114,3,3,Backend dev,4
5115,4,5,Backend dev,3
5116,3,2,QA,2
5117,5,3,Android dev,2
5118,4,5,Backend dev,5
5119,5,3,PM,2
5120,2,2,UI designer,3
5121,4,2,PM,2
5122,3,3,IOS dev,5
5123,4,3,IOS dev,5
5124,4,4,Backend dev,3
5125,4,3,Android dev,5
5126,3,3,Frontend dev,5
5127,5,2,UX designer,5
5128,5,2,IOS dev,4
5129,4,3,Android dev,3
5130,4,3,Mobile,4
5131,3,3,Backend dev,4
5132,5,2,IOS dev,4
5133,2,3,Frontend dev,5
5134,4,2,Frontend dev,4
5135,3,3,Backend dev,4
5136,4,3,QA,5
5137,4,3,Android dev,2
5138,3,3,IOS dev,4
5139,4,3,Mobile,5
5140,3,3,QA,3
5141,4,5,Frontend dev,5
5142,5,2,Backend dev,4
5143,4,2,PM,5
5144,4,6,Android dev,3
5145,4,3,Android dev,4
5146,3,2,Backend dev,4
5147,4,3,UI designer,4
5148,4,2,UI designer,4
5149,4,2,IOS dev,5
5150,5,2,Frontend dev,4
5151,4,4,UI designer,5
5152,4,4,Backend dev,2
5153,4,2,Frontend dev,2
5154,4,3,Android dev,4
5155,4,3,Backend dev,5
5156,2,3,IOS dev,5
5157,3,2,IOS dev,2
5158,3,2,UX designer,2
5159,4,3,Backend dev,2
5160,4,3,QA,5
5161,3,3,Mobile,5
5162,4,3,Frontend dev,2
5163,4,4,IOS dev,5
5164,4,3,Frontend dev,3
5165,4,3,Frontend dev,4
5166,4,4,UX designer,2
5167,4,2,Frontend dev,3
5168,5,6,QA,2
5169,2,2,UX designer,3
5170,4,5,Frontend dev,2
5171,3,3,PM,5
5172,4,4,Mobile,2
5173,4,3,QA,5
5174,3,3,Backend dev,2
5175,4,2,PM,4
5176,4,3,Frontend dev,2
5177,4,3,Android dev,4
5178,4,2,Android dev,4
5179,4,2,UX designer,5
5180,4,2,IOS dev,3
5181,4,4,QA,4
5182,3,2,QA,4
5183,4,3,Frontend dev,5
5184,4,2,Mobile,5
5185,3,3,Frontend dev,2
5186,4,3,UI designer,3
5187,4,2,Backend dev,2
5188,4,4,Frontend dev,3
5189,4,2,Frontend dev,5
5190,4,2,IOS dev,5
5191,4,3,IOS dev,2
5192,4,3,QA,4
5193,3,2,UI designer,3
5194,4,2,PM,2
5195,3,2,Mobile,4
5196,4,3,UI designer,3
5197,2,4,Backend dev,4
5198,4,4,IOS dev,4
5199,5,4,Android dev,3
5200,4,3,Backend dev,2
5201,4,2,Backend dev,2
5202,4,2,Backend dev,4
5203,4,2,IOS dev,5
5204,4,6,Mobile,4
5205,4,2,PM,4
5206,3,4,Backend dev,4
5207,4,3,UX designer,3
5208,4,3,PM,2
5209,4,2,Frontend dev,4
5210,4,6,UX designer,3
5211,4,2,UI designer,3
5212,3,5,IOS dev,4
5213,3,3,QA,2
5214,2,3,IOS dev,3
5215,3,3,Android dev,4
5216,4,2,Mobile,4
5217,4,4,UI designer,4
5218,4,3,IOS dev,4
5219,4,3,PM,3
5220,3,3,UX designer,4
5221,4,3,Frontend dev,2
5222,3,2,PM,4
5223,4,3,Mobile,2
5224,4,2,PM,2
5225,2,2,UI designer,3
5226,3,3,Frontend dev,3
5227,3,2,QA,4
5228,3,4,QA,5
5229,3,5,IOS dev,5
5230,4,3,UX designer,2
5231,3,2,Mobile,2
5232,5,3,QA,3
5233,3,4,UX designer,3
5234,5,3,Backend dev,3
5235,3,3,UX designer,4
5236,5,3,PM,2
5237,4,3,Mobile,4
5238,3,3,Android dev,4
5239,3,2,QA,5
5240,4,2,QA,4
5241,4,2,Backend dev,3
5242,4,2,Mobile,5
5243,5,2,Android dev,2
5244,4,2,Android dev,3
5245,3,4,Backend dev,5
5246,4,3,UX designer,5
5247,5,2,UI designer,2
5248,3,3,QA,4
5249,4,2,Backend dev,5
5250,4,2,QA,2
5251,3,2,IOS dev,5
5252,5,4,UI designer,3
5253,5,2,UX designer,4
5254,5,2,IOS dev,3
5255,3,5,UI designer,5
5256,4,2,IOS dev,4
5257,5,3,UI designer,4
5258,3,2,UX designer,2
5259,4,4,Android dev,2
5260,4,2,Frontend dev,4
5261,4,2,Android dev,2
5262,4,6,PM,3
5263,2,2,IOS dev,2
5264,4,3,Frontend dev,5
5265,3,4,Frontend dev,3
5266,4,6,UI designer,2
5267,4,2,Android dev,2
5268,4,3,Frontend dev,5
5269,3,2,Mobile,5
5270,4,3,UI designer,NA
5271,4,2,Frontend dev,5
5272,5,2,Backend dev,3
5273,3,2,UI designer,3
5274,4,2,QA,4
5275,3,2,Frontend dev,2
5276,5,3,UI designer,4
5277,4,2,PM,4
5278,4,2,Android dev,5
5279,2,2,PM,4
5280,4,4,IOS dev,4
5281,4,3,Frontend dev,2
5282,4,6,UI designer,5
5283,4,3,Mobile,4
5284,4,2,UX designer,4
5285,4,3,QA,2
5286,5,2,Android dev,3
5287,3,4,Android dev,5
5288,4,2,QA,2
5289,4,3,Android dev,3
5290,3,4,IOS dev,4
5291,3,3,Frontend dev,4
5292,4,4,UX designer,5
5293,4,4,Android dev,5
5294,4,2,QA,3
5295,4,3,PM,2
5296,3,3,Frontend dev,2
5297,4,3,UI designer,2
5298,4,3,Backend dev,4
5299,3,6,Frontend dev,5
5300,4,4,IOS dev,2
5301,4,4,Android dev,2
5302,4,5,IOS dev,2
5303,3,3,Android dev,2
5304,4,4,UI designer,2
5305,4,2,UI designer,5
5306,3,2,Backend dev,5
5307,3,3,Backend dev,4
5308,4,2,PM,4
5309,4,2,UI designer,4
5310,4,3,Frontend dev,4
5311,5,2,Backend dev,4
5312,4,3,Android dev,4
5313,3,3,Mobile,5
5314,4,4,UX designer,4
5315,4,4,Frontend dev,2
5316,4,3,QA,3
5317,3,3,Mobile,5
5318,3,2,Mobile,5
5319,4,4,Frontend dev,5
5320,2,3,UI designer,5
5321,4,3,Android dev,5
5322,2,4,UI designer,4
5323,4,2,QA,5
5324,4,2,UX designer,2
5325,3,3,QA,4
5326,3,4,Backend dev,2
5327,3,5,Frontend dev,4
5328,4,3,Mobile,3
5329,3,3,Android dev,3
5330,3,4,Android dev,2
5331,4,3,QA,4
5332,4,4,Mobile,3
5333,4,3,IOS dev,3
5334,4,3,QA,4
5335,4,5,UX designer,4
5336,4,3,Frontend dev,2
5337,4,2,UX designer,4
5338,4,2,UI designer,4
5339,3,2,Mobile,5
5340,4,3,PM,5
5341,3,3,Frontend dev,3
5342,3,6,PM,5
5343,4,6,Android dev,3
5344,3,3,Mobile,5
5345,3,2,Android dev,2
5346,4,2,UX designer,3
5347,3,4,QA,3
5348,2,3,Backend dev,4
5349,5,5,IOS dev,4
5350,4,2,UI designer,2
5351,3,3,IOS dev,5
5352,4,4,PM,4
5353,3,4,Mobile,5
5354,4,4,Android dev,4
5355,4,2,UI designer,4
5356,4,5,Frontend dev,5
5357,2,2,QA,4
5358,4,3,UX designer,3
5359,4,2,UI designer,5
5360,4,6,Mobile,3
5361,2,3,IOS dev,5
5362,3,2,IOS dev,5
5363,4,4,Mobile,3
5364,4,2,QA,5
5365,4,2,Frontend dev,5
5366,4,3,IOS dev,5
5367,5,2,UX designer,5
5368,4,4,Frontend dev,5
5369,2,3,UI designer,5
5370,4,4,Backend dev,4
5371,4,2,QA,4
5372,4,3,PM,4
5373,2,4,PM,5
5374,3,3,QA,4
5375,3,3,UI designer,4
5376,4,3,Frontend dev,4
5377,4,2,Backend dev,4
5378,4,2,IOS dev,3
5379,4,3,Backend dev,4
5380,4,2,UX designer,4
5381,2,3,UI designer,3
5382,4,2,Frontend dev,2
5383,3,2,UI designer,2
5384,3,5,PM,3
5385,4,2,Backend dev,4
5386,4,2,Mobile,5
5387,4,3,UX designer,3
5388,4,4,QA,5
5389,4,3,Backend dev,2
5390,4,3,UI designer,3
5391,4,4,Mobile,3
5392,4,3,QA,5
5393,3,3,Frontend dev,5
5394,3,2,UI designer,4
5395,3,4,QA,3
5396,4,2,Frontend dev,4
5397,4,2,UI designer,2
5398,4,2,Android dev,5
5399,4,2,PM,5
5400,5,4,IOS dev,4
5401,3,2,Android dev,5
5402,4,6,Frontend dev,3
5403,4,2,Mobile,4
5404,4,4,Mobile,2
5405,3,3,UI designer,5
5406,4,2,IOS dev,3
5407,4,2,UI designer,5
5408,2,2,QA,2
5409,4,2,UI designer,3
5410,4,3,Backend dev,4
5411,4,3,PM,2
5412,4,2,UI designer,4
5413,4,2,IOS dev,3
5414,3,2,IOS dev,5
5415,4,4,UX designer,4
5416,4,2,UI designer,3
5417,4,2,IOS dev,2
5418,4,2,Backend dev,3
5419,4,2,Backend dev,2
5420,3,2,PM,4
5421,5,3,QA,4
5422,4,2,UI designer,5
5423,4,6,UI designer,5
5424,5,6,UI designer,3
5425,3,3,UI designer,4
5426,4,5,Android dev,2
5427,3,6,Backend dev,5
5428,4,2,Backend dev,4
5429,3,3,QA,3
5430,5,2,UI designer,5
5431,3,5,QA,2
5432,5,2,UI designer,3
5433,4,3,PM,3
5434,4,3,Mobile,5
5435,4,3,IOS dev,2
5436,4,3,QA,5
5437,3,3,Backend dev,4
5438,4,3,UI designer,3
5439,4,2,Android dev,2
5440,4,3,QA,2
5441,4,3,QA,5
5442,4,4,PM,3
5443,5,2,Android dev,2
5444,4,2,Backend dev,2
5445,3,3,UX designer,5
5446,4,4,PM,4
5447,2,4,UX designer,3
5448,3,4,Android dev,4
5449,4,3,UI designer,4
5450,3,4,Backend dev,3
5451,4,2,Android dev,3
5452,4,4,Android dev,5
5453,3,3,Android dev,4
5454,4,2,IOS dev,3
5455,3,4,UI designer,4
5456,4,3,PM,3
5457,4,3,Backend dev,2
5458,3,2,Android dev,5
5459,4,4,PM,2
5460,4,4,Frontend dev,2
5461,2,3,QA,5
5462,3,2,Android dev,5
5463,4,2,UX designer,4
5464,4,4,UX designer,4
5465,4,4,UX designer,2
5466,3,2,Backend dev,2
5467,3,2,Backend dev,4
5468,4,6,Android dev,3
5469,4,2,Frontend dev,5
5470,4,6,Android dev,5
5471,4,2,Backend dev,5
5472,4,5,QA,5
5473,4,2,UI designer,4
5474,3,6,Mobile,4
5475,4,2,Frontend dev,5
5476,3,2,UI designer,5
5477,4,2,PM,4
5478,4,3,PM,4
5479,4,3,Mobile,3
5480,4,3,Android dev,2
5481,5,6,IOS dev,4
5482,4,4,Backend dev,3
5483,3,2,Android dev,4
5484,3,3,PM,3
5485,3,2,UI designer,5
5486,5,3,Frontend dev,3
5487,4,4,UX designer,2
5488,4,4,UI designer,5
5489,4,2,IOS dev,5
5490,5,3,UX designer,3
5491,4,3,Backend dev,5
5492,4,3,UI designer,3
5493,3,2,UI designer,4
5494,4,6,PM,4
5495,4,2,IOS dev,5
5496,3,2,Frontend dev,2
5497,5,2,Frontend dev,2
5498,3,3,Android dev,3
5499,3,3,QA,5
5500,2,5,UI designer,5
5501,4,2,UI designer,2
5502,3,3,Mobile,4
5503,3,3,UI designer,4
5504,5,3,QA,5
5505,4,5,Backend dev,2
5506,4,2,QA,2
5507,4,6,Android dev,5
5508,4,4,Mobile,3
5509,4,2,Android dev,3
5510,4,3,UI designer,2
5511,3,2,IOS dev,5
5512,4,4,IOS dev,5
5513,5,4,Backend dev,4
5514,5,3,QA,5
5515,4,3,UI designer,4
5516,4,6,Mobile,4
5517,4,5,IOS dev,5
5518,4,3,Frontend dev,2
5519,4,3,PM,4
5520,4,3,Mobile,3
5521,4,3,Backend dev,5
5522,4,2,PM,4
5523,4,2,Backend dev,3
5524,4,3,Android dev,2
5525,4,2,UX designer,2
5526,4,2,Mobile,3
5527,4,6,UI designer,5
5528,4,3,QA,4
5529,4,2,Android dev,5
5530,3,3,UX designer,5
5531,4,2,IOS dev,5
5532,4,5,Mobile,3
5533,4,2,PM,2
5534,4,4,UX designer,4
5535,5,2,UI designer,2
5536,2,3,UI designer,3
5537,4,5,Android dev,5
5538,3,2,Backend dev,4
5539,5,3,UX designer,2
5540,5,3,IOS dev,2
5541,5,4,PM,5
5542,4,3,QA,2
5543,3,3,QA,5
5544,3,4,PM,2
5545,2,3,Mobile,5
5546,4,2,Mobile,5
5547,3,3,Mobile,5
5548,4,4,PM,5
5549,4,2,UI designer,2
5550,4,4,UX designer,4
5551,4,5,Mobile,4
5552,4,2,QA,4
5553,3,5,UX designer,3
5554,3,3,IOS dev,3
5555,4,2,Mobile,5
5556,3,3,UI designer,2
5557,4,3,QA,4
5558,4,3,PM,4
5559,5,3,UI designer,2
5560,2,2,Backend dev,4
5561,4,3,UX designer,5
5562,3,4,UI designer,4
5563,3,6,PM,3
5564,4,3,PM,3
5565,3,3,Frontend dev,3
5566,4,6,UI designer,4
5567,3,3,Backend dev,4
5568,4,3,Mobile,4
5569,4,3,UI designer,3
5570,4,4,Frontend dev,4
5571,4,3,UI designer,4
5572,2,3,IOS dev,2
5573,2,2,QA,5
5574,3,2,UI designer,3
5575,3,3,Backend dev,4
5576,4,3,Backend dev,4
5577,4,3,UI designer,4
5578,3,4,Android dev,5
5579,4,4,Android dev,3
5580,3,3,IOS dev,5
5581,4,4,Mobile,3
5582,4,2,UX designer,5
5583,3,3,QA,4
5584,4,3,UI designer,5
5585,4,5,Android dev,5
5586,4,3,Backend dev,4
5587,4,2,Backend dev,5
5588,4,2,Backend dev,5
5589,4,4,Mobile,2
5590,5,3,Mobile,5
5591,4,3,Mobile,2
5592,4,3,PM,5
5593,3,3,QA,3
5594,3,2,IOS dev,4
5595,4,3,Backend dev,5
5596,3,4,QA,4
5597,4,3,UX designer,4
5598,5,2,Mobile,3
5599,4,2,Android dev,4
5600,4,2,PM,5
5601,4,2,Frontend dev,3
5602,4,3,PM,2
5603,4,3,IOS dev,5
5604,3,4,UX designer,5
5605,3,3,UI designer,4
5606,3,2,IOS dev,NA
5607,5,2,Android dev,4
5608,4,2,Frontend dev,4
5609,3,3,UX designer,4
5610,4,2,Backend dev,4
5611,4,3,Android dev,5
5612,3,4,IOS dev,3
5613,4,3,Backend dev,2
,,,Backend dev,
