employeeID ,jobID ,performanceRating ,spentTime ,standardHours ,totalWorkingYears ,inTime,outTime 
2439,3934,3,23:32:00,8,10,2020-12-02 09:38:35,2020-12-02 18:12:56
5463,5242,3,23:34:00,8,21,2020-12-02 10:50:39,2020-12-02 19:47:33
4627,1409,4,23:39:00,8,10,2020-12-02 10:04:57,2020-12-02 17:44:33
4910,1028,4,02:00:00,8,8,2020-12-02 09:58:10,2020-12-02 17:59:58
5612,1739,3,02:05:00,8,5,2020-12-02 09:45:37,2020-12-02 18:02:29
1146,707,3,02:20:00,8,3,2020-12-02 10:04:15,2020-12-02 17:53:55
2546,175,3,02:25:00,8,26,2020-12-02 10:13:59,2020-12-02 20:45:34
883,1926,3,04:00:00,8,3,2020-12-02 10:02:56,2020-12-02 16:10:10
3721,3134,3,06:00:00,8,6,2020-12-02 10:17:33,2020-12-02 15:43:03
4442,1101,3,07:00:00,8,6,2020-12-02 09:51:46,2020-12-02 17:20:02
4297,3269,3,07:10:00,8,1,2020-12-02 10:12:27,2020-12-02 16:47:44
110,5057,3,14:20:00,8,18,2020-12-02 10:17:04,2020-12-02 19:22:57
3070,4937,3,14:30:00,8,10,2020-12-02 10:37:38,2020-12-02 16:15:39
4063,745,3,16:00:00,8,5,2020-12-02 10:00:02,2020-12-02 17:56:09
463,1800,3,18:00:00,8,3,2020-12-02 10:10:40,2020-12-02 17:56:40
3299,1283,3,21:30:00,8,10,2020-12-02 09:54:34,2020-12-02 16:06:57
3852,4474,3,21:50:00,8,6,2020-12-02 10:04:01,2020-12-02 16:42:49
5113,4560,3,04:00:00,8,17,2020-12-02 09:47:23,2020-12-02 15:54:48
2398,1889,4,07:00:00,8,15,2020-12-02 10:22:18,2020-12-02 17:09:46
1174,5007,3,07:45:00,8,16,2020-12-02 09:52:44,2020-12-02 20:21:46
2518,4983,3,07:55:00,8,13,2020-12-02 10:06:58,2020-12-02 17:34:03
520,3663,3,16:30:00,8,5,2020-12-02 09:59:11,2020-12-02 19:43:43
4276,506,3,16:40:00,8,1,2020-12-02 09:49:59,2020-12-02 16:45:19
5517,4330,3,17:30:00,8,10,2020-12-02 09:34:42,2020-12-02 17:57:11
1716,3616,3,18:00:00,8,1,2020-12-02 10:20:00,2020-12-02 17:12:44
2015,1648,3,18:30:00,8,5,2020-12-02 09:52:13,2020-12-02 15:52:54
2686,1914,3,18:45:00,8,4,2020-12-02 10:06:36,2020-12-02 15:57:42
2364,4917,4,19:00:00,8,8,2020-12-02 09:50:24,2020-12-02 15:49:32
1057,3519,3,21:30:00,8,10,2020-12-02 09:57:43,2020-12-02 15:18:28
1912,2567,3,21:45:00,8,12,2020-12-02 09:50:08,2020-12-02 17:07:48
3765,2849,3,22:00:00,8,6,2020-12-02 09:58:16,2020-12-02 19:26:49
3182,4547,3,04:00:00,8,4,2020-12-02 10:19:43,2020-12-02 17:23:26
4435,5127,3,09:00:00,8,20,2020-12-02 10:01:30,2020-12-02 19:54:51
4809,2070,4,09:20:00,8,9,NA,2020-12-02 19:12:44
3874,1760,3,09:45:00,8,4,2020-12-02 10:11:00,2020-12-02 16:31:34
4517,3538,3,10:45:00,8,20,2020-12-02 10:09:12,2020-12-02 17:18:27
404,3940,3,14:00:00,8,10,2020-12-02 09:43:41,2020-12-02 16:55:50
467,4619,3,14:03:00,8,18,2020-12-02 09:50:58,2020-12-02 16:45:50
5521,4145,3,14:18:00,8,10,2020-12-02 09:56:57,2020-12-02 16:34:12
1047,3757,4,14:48:00,8,9,NA,2020-12-02 21:36:05
1451,237,3,14:51:00,8,10,2020-12-02 09:51:05,2020-12-02 18:17:48
3844,4956,3,15:01:00,8,20,2020-12-02 10:17:53,2020-12-02 17:47:50
4127,1525,3,16:00:00,8,20,NA,2020-12-02 20:37:15
4245,3723,3,21:30:00,8,32,2020-12-02 09:43:54,2020-12-02 18:32:08
538,2543,4,21:33:00,8,23,2020-12-02 10:24:52,2020-12-02 20:08:32
3955,3577,4,22:33:00,8,10,2020-12-02 10:09:04,2020-12-02 17:42:07
2119,3647,3,04:00:00,8,9,2020-12-02 10:14:21,2020-12-02 18:11:30
1583,613,3,05:45:00,8,22,2020-12-02 09:55:46,2020-12-02 17:38:15
4176,188,4,06:05:00,8,4,2020-12-02 10:05:11,2020-12-02 17:49:16
1806,1461,3,06:15:00,8,10,2020-12-02 09:56:36,2020-12-02 16:20:35
5138,5310,3,06:25:00,8,10,2020-12-02 10:00:15,2020-12-02 16:48:23
586,3106,3,06:55:00,8,10,2020-12-02 09:55:07,2020-12-02 19:35:40
1197,3282,3,07:00:00,8,9,2020-12-02 09:46:14,2020-12-02 19:48:32
2292,5264,4,07:40:00,8,28,2020-12-02 10:21:22,2020-12-02 19:22:02
2514,1088,3,07:50:00,8,10,2020-12-02 09:24:13,2020-12-02 15:55:36
2822,5489,3,07:55:00,8,1,2020-12-02 10:21:39,2020-12-02 17:12:39
405,453,4,08:25:00,8,7,2020-12-02 09:51:37,2020-12-02 17:03:15
950,843,3,08:35:00,8,7,2020-12-02 09:38:05,2020-12-02 16:18:28
2086,3961,3,09:05:00,8,10,2020-12-02 09:53:26,2020-12-02 20:18:50
2895,4681,3,09:15:00,8,5,2020-12-02 10:19:58,2020-12-02 18:29:21
4778,5244,3,09:25:00,8,12,2020-12-02 09:54:26,2020-12-02 16:08:53
3567,4915,3,09:33:00,8,30,2020-12-02 09:44:39,2020-12-02 16:46:56
5055,4979,3,09:38:00,8,5,2020-12-02 10:05:43,2020-12-02 19:04:32
4122,646,3,09:48:00,8,9,2020-12-02 10:11:22,2020-12-02 19:54:50
1762,5210,3,10:48:00,8,2,2020-12-02 09:43:13,2020-12-02 16:59:13
287,715,3,12:30:00,8,19,2020-12-02 09:27:38,2020-12-02 19:15:19
4703,343,3,12:45:00,8,16,2020-12-02 09:59:32,2020-12-02 16:08:15
1701,577,3,14:30:00,8,10,2020-12-02 10:08:41,2020-12-02 20:53:47
3819,3606,3,16:00:00,8,6,2020-12-02 09:54:28,2020-12-02 16:22:30
844,4099,3,16:15:00,8,7,2020-12-02 09:40:10,2020-12-02 17:18:13
4977,3439,3,17:30:00,8,34,2020-12-02 10:05:44,2020-12-02 17:26:56
494,4111,3,18:10:00,8,10,2020-12-02 09:49:05,2020-12-02 19:44:20
5006,5168,3,18:20:00,8,6,2020-12-02 09:50:38,2020-12-02 18:08:04
3172,1658,3,18:30:00,8,9,2020-12-02 09:59:06,2020-12-02 20:26:53
1301,3464,3,19:00:00,8,2,2020-12-02 10:16:59,2020-12-02 20:13:15
1320,4264,3,20:30:00,8,8,2020-12-02 10:32:00,2020-12-02 17:29:52
523,2999,3,21:00:00,8,6,2020-12-02 09:52:03,2020-12-02 20:08:16
3814,1102,3,22:05:00,8,24,2020-12-02 09:45:54,2020-12-02 17:14:13
3754,4054,3,04:00:00,8,10,2020-12-02 10:05:37,2020-12-02 17:27:51
3688,3389,3,04:30:00,8,5,2020-12-02 10:06:19,2020-12-02 17:17:45
5461,5505,3,05:15:00,8,5,2020-12-02 09:55:45,2020-12-02 20:29:34
2233,3522,3,05:45:00,8,11,2020-12-02 09:44:05,2020-12-02 18:01:46
5222,2150,3,06:30:00,8,6,2020-12-02 10:09:56,2020-12-02 16:08:53
2363,4555,3,12:00:00,8,10,2020-12-02 10:29:37,2020-12-02 20:05:49
4217,3161,3,13:00:00,8,9,2020-12-02 09:52:00,2020-12-02 17:47:26
4017,2503,3,15:15:00,8,5,2020-12-02 09:36:51,2020-12-02 17:55:22
299,2614,3,16:15:00,8,6,2020-12-02 09:21:19,2020-12-02 16:27:09
1634,518,3,16:16:00,8,17,2020-12-02 09:40:33,2020-12-02 17:26:43
1889,5194,3,17:16:00,8,6,2020-12-02 10:09:59,2020-12-02 18:59:07
3492,2603,3,17:17:00,8,3,2020-12-02 10:04:42,2020-12-02 15:38:52
3245,1828,3,17:47:00,8,7,2020-12-02 10:07:01,2020-12-02 18:07:10
4580,2456,3,18:47:00,8,8,2020-12-02 09:48:51,2020-12-02 20:54:03
1230,2023,4,19:47:00,8,6,2020-12-02 10:18:59,2020-12-02 17:16:51
3381,4364,3,21:00:00,8,24,2020-12-02 10:04:24,2020-12-02 20:48:22
3763,441,3,04:00:00,8,1,NA,2020-12-02 15:52:28
376,4657,3,06:00:00,8,1,2020-12-02 10:13:44,2020-12-02 17:51:32
921,4064,3,06:01:00,8,9,2020-12-02 09:55:50,2020-12-02 17:06:47
5192,1975,3,07:01:00,8,30,2020-12-02 10:28:21,2020-12-02 17:53:09
3308,847,3,07:16:00,8,1,2020-12-02 09:49:39,2020-12-02 20:40:19
2745,2322,3,07:46:00,8,14,2020-12-02 10:22:30,2020-12-02 16:27:26
3240,890,3,08:16:00,8,6,2020-12-02 09:52:57,2020-12-02 16:20:48
481,2732,3,08:46:00,8,26,2020-12-02 10:11:34,2020-12-02 16:25:41
1198,2421,4,10:16:00,8,10,2020-12-02 10:06:02,2020-12-02 17:43:29
3830,1450,3,10:26:00,8,10,2020-12-02 09:55:35,2020-12-02 17:10:47
3374,37,3,10:41:00,8,40,2020-12-02 10:36:20,2020-12-02 17:47:27
174,4828,3,10:46:00,8,7,2020-12-02 09:18:58,2020-12-02 16:10:13
1441,3089,3,11:46:00,8,8,2020-12-02 10:16:54,2020-12-02 17:36:47
3871,1957,3,11:56:00,8,5,2020-12-02 10:17:46,2020-12-02 18:14:51
4432,2046,3,12:41:00,8,8,2020-12-02 10:02:09,2020-12-02 17:08:42
5410,2998,3,12:56:00,8,14,2020-12-02 09:27:38,2020-12-02 16:41:05
4307,1524,3,13:06:00,8,10,2020-12-02 09:44:28,2020-12-02 20:10:18
1403,5529,3,13:07:00,8,12,2020-12-02 09:51:55,2020-12-02 20:18:16
953,3854,3,13:32:00,8,1,2020-12-02 09:50:30,2020-12-02 17:00:51
352,2004,3,15:00:00,8,10,2020-12-02 09:50:09,2020-12-02 18:07:12
1760,2103,3,15:05:00,8,13,2020-12-02 10:21:48,2020-12-02 18:24:42
108,1660,3,16:00:00,8,6,2020-12-02 10:16:26,2020-12-02 19:42:37
2070,5397,3,18:00:00,8,9,2020-12-02 09:20:53,2020-12-02 17:29:48
986,5370,3,18:15:00,8,12,2020-12-02 10:18:03,2020-12-02 17:45:24
4766,1197,3,18:35:00,8,22,2020-12-02 09:52:46,2020-12-02 19:31:50
454,1541,4,19:00:00,8,9,2020-12-02 09:48:35,2020-12-02 18:37:31
962,5373,3,19:01:00,8,17,2020-12-02 09:37:02,2020-12-02 16:34:15
117,1928,3,19:16:00,8,8,2020-12-02 10:23:34,2020-12-02 18:45:41
673,1298,3,19:26:00,8,4,2020-12-02 09:46:59,2020-12-02 18:38:57
2811,4510,4,19:36:00,8,8,2020-12-02 10:04:03,2020-12-02 20:20:33
3426,1107,3,19:41:00,8,0,2020-12-02 09:38:13,2020-12-02 19:23:39
5409,1776,3,22:00:00,8,29,2020-12-02 09:48:51,2020-12-02 17:44:44
1050,1733,3,22:15:00,8,10,2020-12-02 10:07:30,2020-12-02 18:17:57
177,2443,3,23:15:00,8,6,2020-12-02 09:55:54,2020-12-02 16:03:09
3328,826,3,04:00:00,8,9,2020-12-02 09:39:55,2020-12-02 18:54:33
3388,735,4,05:30:00,8,6,2020-12-02 09:31:41,2020-12-02 16:35:13
639,3728,3,06:05:00,8,18,2020-12-02 10:19:48,2020-12-02 16:45:23
1648,4565,4,06:40:00,8,8,2020-12-02 09:51:52,2020-12-02 16:37:31
4838,3916,3,16:30:00,8,10,2020-12-02 09:51:12,2020-12-02 19:05:01
1665,2563,3,17:00:00,8,35,NA,2020-12-02 19:57:46
3745,2021,3,17:30:00,8,18,2020-12-02 09:40:15,2020-12-02 18:24:34
2184,2997,3,18:30:00,8,9,2020-12-02 10:20:28,2020-12-02 17:10:12
2981,61,3,22:15:00,8,31,2020-12-02 10:15:17,2020-12-02 18:19:42
1260,1617,3,23:15:00,8,9,2020-12-02 10:03:13,2020-12-02 17:00:09
2337,4175,3,23:20:00,8,6,2020-12-02 10:20:00,2020-12-02 17:32:12
2958,587,3,23:25:00,8,4,2020-12-02 09:59:37,2020-12-02 16:16:14
2523,1993,3,04:00:00,8,10,2020-12-02 10:18:43,2020-12-02 17:29:11
5063,5526,3,06:00:00,8,8,2020-12-02 10:12:34,2020-12-02 16:36:31
3931,4840,4,06:05:00,8,6,2020-12-02 10:09:38,2020-12-02 17:59:34
3125,1675,3,06:35:00,8,5,2020-12-02 10:08:41,2020-12-02 16:58:35
719,1602,3,06:55:00,8,17,2020-12-02 10:14:07,2020-12-02 17:44:43
1555,1046,3,10:00:00,8,10,2020-12-02 09:57:48,2020-12-02 15:46:19
178,1742,3,11:00:00,8,4,2020-12-02 09:59:49,2020-12-02 20:07:41
1376,3825,3,11:01:00,8,5,2020-12-02 10:04:25,2020-12-02 16:54:04
3047,5293,3,11:31:00,8,7,2020-12-02 10:08:51,2020-12-02 18:44:55
1063,3924,4,19:30:00,8,6,2020-12-02 10:16:52,2020-12-02 18:21:42
2355,467,3,22:00:00,8,10,2020-12-02 10:15:27,2020-12-02 17:18:25
1414,2827,3,04:00:00,8,3,2020-12-02 09:35:48,2020-12-02 16:03:18
4971,4080,4,06:00:00,8,17,2020-12-02 10:02:12,2020-12-02 20:35:27
2281,5082,3,06:45:00,8,8,2020-12-02 09:54:46,2020-12-02 16:40:07
3348,2923,3,06:50:00,8,5,2020-12-02 09:50:13,2020-12-02 17:28:24
3913,586,3,07:35:00,8,28,2020-12-02 09:46:44,2020-12-02 21:01:28
3834,4399,3,07:55:00,8,16,2020-12-02 09:52:22,2020-12-02 17:32:48
4349,695,3,08:05:00,8,10,2020-12-02 09:45:39,2020-12-02 17:30:36
2093,1502,4,08:10:00,8,33,2020-12-02 10:01:22,2020-12-02 16:39:18
5452,2885,3,08:17:00,8,12,2020-12-02 09:36:28,2020-12-02 17:22:24
959,833,3,10:15:00,8,8,NA,2020-12-02 17:35:06
692,4763,3,10:30:00,8,10,2020-12-02 09:52:47,2020-12-02 16:25:47
4281,2363,4,10:45:00,8,31,2020-12-02 10:21:42,2020-12-02 17:25:59
1606,4263,3,12:30:00,8,13,2020-12-02 10:00:14,2020-12-02 15:45:31
1055,3930,3,13:00:00,8,7,2020-12-02 10:01:28,2020-12-02 18:01:32
3489,4123,3,16:00:00,8,1,2020-12-02 09:30:31,2020-12-02 19:47:02
4578,5608,3,16:05:00,8,8,2020-12-02 10:13:51,2020-12-02 17:32:26
1905,1273,3,16:10:00,8,8,2020-12-02 10:10:59,2020-12-02 18:11:10
5102,1746,3,16:25:00,8,4,2020-12-02 10:20:45,2020-12-02 19:09:51
3273,2415,3,16:26:00,8,3,2020-12-02 09:52:01,2020-12-02 18:22:16
4403,663,3,16:31:00,8,4,2020-12-02 10:10:06,2020-12-02 16:33:49
1243,5267,3,16:32:00,8,2,2020-12-02 09:42:52,2020-12-02 17:32:31
930,2290,3,16:42:00,8,1,2020-12-02 10:13:17,2020-12-02 17:26:34
152,1677,3,16:57:00,8,17,2020-12-02 09:54:15,2020-12-02 17:30:30
2059,4044,4,17:12:00,8,3,2020-12-02 09:35:50,2020-12-02 16:44:35
4229,3170,3,17:16:00,8,4,2020-12-02 09:35:26,2020-12-02 16:26:56
3035,2947,3,17:36:00,8,10,2020-12-02 10:32:27,2020-12-02 15:22:05
2513,640,4,17:40:00,8,6,2020-12-02 10:03:34,2020-12-02 18:01:37
1466,4501,3,17:43:00,8,8,2020-12-02 10:03:24,2020-12-02 19:18:50
3484,648,3,17:58:00,8,1,2020-12-02 09:30:40,2020-12-02 17:02:49
4682,2102,3,18:13:00,8,1,2020-12-02 09:39:16,2020-12-02 21:09:00
2301,1124,3,18:28:00,8,10,2020-12-02 09:57:16,2020-12-02 18:53:13
5171,4357,3,18:48:00,8,6,2020-12-02 10:19:15,2020-12-02 17:25:40
4876,854,4,19:08:00,8,24,2020-12-02 09:45:31,2020-12-02 17:58:46
4466,1536,3,19:18:00,8,13,2020-12-02 09:36:09,2020-12-02 15:18:27
4077,1050,4,19:43:00,8,10,2020-12-02 09:58:41,2020-12-02 17:59:34
837,3933,3,19:53:00,8,29,2020-12-02 09:41:26,2020-12-02 17:26:51
1542,539,3,20:23:00,8,13,2020-12-02 10:17:04,2020-12-02 17:50:48
1584,3557,3,20:33:00,8,9,2020-12-02 10:41:34,2020-12-02 18:30:33
5454,757,3,20:48:00,8,8,2020-12-02 09:44:06,2020-12-02 17:09:33
1322,2479,3,20:53:00,8,15,NA,2020-12-02 16:45:09
3735,2311,3,21:08:00,8,5,NA,2020-12-02 15:44:19
927,5269,3,21:13:00,8,1,2020-12-02 09:48:15,2020-12-02 20:05:22
2715,5514,3,21:43:00,8,11,2020-12-02 10:06:50,2020-12-02 17:19:36
4888,3885,3,21:53:00,8,7,2020-12-02 09:36:16,2020-12-02 17:01:17
1358,1871,3,22:03:00,8,20,2020-12-02 10:18:21,2020-12-02 16:16:51
2578,2539,3,02:00:00,8,16,2020-12-02 10:16:50,2020-12-02 21:08:54
318,5472,3,03:30:00,8,1,2020-12-02 10:16:48,2020-12-02 20:52:24
2366,2375,3,04:00:00,8,1,2020-12-02 10:04:48,2020-12-02 18:39:34
3105,604,3,08:30:00,8,10,2020-12-02 10:15:01,2020-12-02 21:35:31
3315,428,3,10:30:00,8,3,2020-12-02 10:23:05,2020-12-02 16:44:17
200,4388,4,10:32:00,8,8,2020-12-02 09:25:17,2020-12-02 20:34:18
2652,448,3,10:52:00,8,16,2020-12-02 10:06:16,2020-12-02 18:03:21
2664,2240,3,13:00:00,8,6,2020-12-02 10:22:59,2020-12-02 17:10:50
2698,2369,3,13:30:00,8,17,2020-12-02 10:00:00,2020-12-02 16:46:30
1792,4666,3,13:40:00,8,9,2020-12-02 10:12:52,2020-12-02 16:30:47
4367,220,3,13:50:00,8,3,2020-12-02 10:30:38,2020-12-02 18:35:28
5599,1973,3,17:00:00,8,5,2020-12-02 10:15:55,2020-12-02 20:17:18
3633,655,3,18:00:00,8,26,NA,2020-12-02 16:03:24
4277,4908,3,18:30:00,8,7,2020-12-02 10:10:53,2020-12-02 16:59:18
2708,5204,3,18:50:00,8,22,2020-12-02 09:54:17,2020-12-02 16:39:04
753,5548,3,19:20:00,8,10,2020-12-02 09:39:04,2020-12-02 17:41:24
2068,722,4,19:40:00,8,6,2020-12-02 10:04:11,2020-12-02 17:05:07
4965,1566,3,23:00:00,8,12,2020-12-02 10:05:20,2020-12-02 16:38:45
3828,4617,3,23:05:00,8,9,2020-12-02 09:58:51,2020-12-02 16:01:43
541,3726,3,04:00:00,8,22,2020-12-02 09:57:52,2020-12-02 20:21:11
3906,4190,3,09:30:00,8,20,2020-12-02 10:32:09,2020-12-02 16:23:23
4352,3722,3,10:00:00,8,12,2020-12-02 10:00:18,2020-12-02 17:26:21
3997,1956,4,10:15:00,8,4,2020-12-02 10:02:02,2020-12-02 16:55:17
5406,5100,3,10:30:00,8,10,2020-12-02 09:29:09,2020-12-02 16:46:27
4417,2684,3,11:10:00,8,3,2020-12-02 10:30:25,2020-12-02 17:12:33
4665,1332,3,11:25:00,8,5,2020-12-02 09:40:33,2020-12-02 17:24:06
756,3304,3,11:55:00,8,8,2020-12-02 09:51:10,2020-12-02 18:05:06
3528,911,4,12:05:00,8,32,NA,2020-12-02 17:50:00
2480,4701,3,12:20:00,8,6,2020-12-02 10:29:15,2020-12-02 17:14:47
5355,3184,3,12:22:00,8,21,2020-12-02 10:07:36,2020-12-02 20:50:59
2677,1472,3,12:37:00,8,4,2020-12-02 10:18:34,2020-12-02 16:39:01
390,1621,3,12:39:00,8,9,2020-12-02 09:48:54,2020-12-02 20:16:31
4294,3471,3,12:54:00,8,9,2020-12-02 09:59:13,2020-12-02 19:03:36
4030,2217,3,12:56:00,8,7,2020-12-02 10:42:13,2020-12-02 18:30:50
5336,2679,3,13:11:00,8,22,2020-12-02 09:45:43,2020-12-02 16:51:54
5352,4868,3,13:13:00,8,3,2020-12-02 10:02:00,2020-12-02 18:03:30
5034,2788,3,13:28:00,8,13,2020-12-02 09:48:48,2020-12-02 17:39:03
2036,2616,3,13:30:00,8,5,2020-12-02 10:50:19,2020-12-02 16:05:44
3986,259,3,13:45:00,8,5,2020-12-02 09:36:59,2020-12-02 17:00:57
222,5277,3,13:55:00,8,4,2020-12-02 09:57:59,2020-12-02 16:22:07
4920,1095,3,16:55:00,8,0,2020-12-02 09:58:20,2020-12-02 18:02:29
2601,1681,3,16:58:00,8,22,2020-12-02 10:10:47,2020-12-02 17:43:15
4223,1188,3,17:01:00,8,16,2020-12-02 10:06:57,2020-12-02 17:31:05
1969,4006,3,17:06:00,8,9,2020-12-02 09:39:23,2020-12-02 17:23:30
3250,2911,3,22:36:00,8,1,2020-12-02 09:49:14,2020-12-02 20:23:42
326,2508,3,22:41:00,8,4,2020-12-02 10:00:39,2020-12-02 17:27:06
987,3352,4,22:42:00,8,8,2020-12-02 09:43:35,2020-12-02 17:17:23
2807,2801,4,22:47:00,8,4,2020-12-02 10:00:51,2020-12-02 20:18:20
407,3621,3,04:00:00,8,19,2020-12-02 09:38:22,2020-12-02 17:02:04
2418,4413,3,08:00:00,8,27,2020-12-02 09:43:51,2020-12-02 17:12:20
2031,3392,3,08:30:00,8,8,2020-12-02 09:57:36,2020-12-02 17:56:24
2335,1762,3,12:00:00,8,21,2020-12-02 10:11:36,2020-12-02 16:56:53
3796,2211,3,12:45:00,8,4,2020-12-02 09:40:46,2020-12-02 16:23:15
2483,513,3,13:15:00,8,3,2020-12-02 10:03:45,2020-12-02 16:00:25
3428,1764,3,15:15:00,8,21,2020-12-02 10:09:53,2020-12-02 16:44:07
3813,3986,4,16:15:00,8,8,2020-12-02 10:11:11,2020-12-02 16:43:45
5443,1468,3,17:45:00,8,30,2020-12-02 09:46:55,2020-12-02 19:32:17
2535,4667,3,18:30:00,8,15,2020-12-02 09:40:10,2020-12-02 17:03:15
2702,1583,3,21:00:00,8,17,2020-12-02 10:06:51,2020-12-02 16:53:13
4719,1411,3,04:00:00,8,21,2020-12-02 09:54:14,2020-12-02 20:37:44
2140,1412,3,07:00:00,8,19,NA,2020-12-02 16:34:09
3687,3141,3,08:00:00,8,7,2020-12-02 10:09:14,2020-12-02 18:46:06
160,4758,3,09:30:00,8,33,2020-12-02 09:59:33,2020-12-02 15:58:16
3060,1430,3,10:00:00,8,23,2020-12-02 09:54:46,2020-12-02 17:55:50
531,3380,3,12:00:00,8,19,2020-12-02 09:59:04,2020-12-02 16:39:52
219,3366,3,12:15:00,8,18,2020-12-02 10:22:21,2020-12-02 17:25:50
1987,985,3,20:30:00,8,21,2020-12-02 09:55:37,2020-12-02 16:51:56
3756,5606,3,21:30:00,8,3,2020-12-02 09:44:23,2020-12-02 17:32:11
1349,4808,3,22:30:00,8,26,2020-12-02 10:05:26,2020-12-02 17:15:45
748,5005,4,22:50:00,8,10,2020-12-02 10:08:13,2020-12-02 17:38:41
1765,4654,3,04:00:00,8,16,2020-12-02 10:00:13,2020-12-02 18:28:44
770,4725,3,05:30:00,8,14,2020-12-02 10:15:13,2020-12-02 16:19:00
4686,1974,4,05:35:00,8,6,2020-12-02 09:28:46,2020-12-02 16:16:36
3333,4344,4,06:05:00,8,30,2020-12-02 10:04:19,2020-12-02 16:22:58
5420,4575,3,06:10:00,8,9,2020-12-02 09:52:25,2020-12-02 16:18:38
4197,440,3,06:55:00,8,6,2020-12-02 09:42:38,2020-12-02 17:48:24
907,955,3,07:00:00,8,1,2020-12-02 09:36:02,2020-12-02 16:16:00
5442,1708,3,07:10:00,8,1,2020-12-02 10:13:23,2020-12-02 16:38:08
2676,1109,3,07:15:00,8,8,2020-12-02 09:50:18,2020-12-02 17:28:58
3604,676,3,07:25:00,8,29,2020-12-02 10:22:41,2020-12-02 17:59:07
1949,929,4,07:35:00,8,8,2020-12-02 10:05:51,2020-12-02 17:01:05
5079,5240,3,07:45:00,8,8,2020-12-02 10:27:07,2020-12-02 17:48:12
5451,4234,3,07:47:00,8,5,2020-12-02 10:24:01,2020-12-02 17:37:10
4418,1494,3,07:50:00,8,23,2020-12-02 10:05:08,2020-12-02 16:35:23
3400,2519,3,10:00:00,8,13,2020-12-02 10:12:51,2020-12-02 17:09:36
5007,258,3,10:10:00,8,18,2020-12-02 09:40:21,2020-12-02 18:17:32
666,4741,3,11:30:00,8,15,2020-12-02 09:36:19,2020-12-02 19:22:51
3505,5258,3,13:00:00,8,31,2020-12-02 09:47:59,2020-12-02 20:01:17
2675,4297,4,17:00:00,8,18,2020-12-02 09:56:12,2020-12-02 20:26:57
3409,4588,4,17:03:00,8,2,2020-12-02 09:52:23,2020-12-02 18:53:18
3001,387,3,17:28:00,8,1,2020-12-02 10:35:54,2020-12-02 16:30:49
3023,2271,3,17:58:00,8,19,2020-12-02 10:13:12,2020-12-02 16:55:52
142,4129,4,18:13:00,8,18,2020-12-02 10:08:55,2020-12-02 17:48:30
4255,2555,3,18:33:00,8,10,2020-12-02 10:23:15,2020-12-02 17:52:54
3300,3880,3,18:53:00,8,6,2020-12-02 10:18:04,2020-12-02 18:01:44
2049,5245,3,19:53:00,8,7,2020-12-02 10:11:53,2020-12-02 18:36:12
1172,1260,3,20:03:00,8,10,2020-12-02 09:32:47,2020-12-02 17:25:07
1056,2431,3,20:08:00,8,20,2020-12-02 10:13:51,2020-12-02 17:49:39
4356,1713,3,20:38:00,8,14,2020-12-02 10:29:15,2020-12-02 16:24:39
1139,1924,3,21:08:00,8,3,2020-12-02 09:54:50,2020-12-02 16:27:32
280,1324,3,22:08:00,8,23,2020-12-02 10:19:52,2020-12-02 16:51:01
3013,1517,3,22:18:00,8,10,2020-12-02 10:08:40,2020-12-02 16:08:28
3037,4205,3,04:00:00,8,24,2020-12-02 09:50:27,2020-12-02 18:55:28
2834,424,3,06:00:00,8,9,NA,2020-12-02 19:03:33
213,5044,4,07:00:00,8,9,2020-12-02 09:49:33,2020-12-02 16:08:28
3109,5560,3,09:00:00,8,14,2020-12-02 10:28:24,2020-12-02 17:03:53
4674,739,3,10:30:00,8,4,2020-12-02 09:54:59,2020-12-02 15:46:00
2974,5462,3,13:30:00,8,7,2020-12-02 10:11:34,2020-12-02 17:33:25
3163,693,4,14:30:00,8,8,2020-12-02 09:36:41,2020-12-02 21:05:45
2411,3434,3,16:00:00,8,7,2020-12-02 10:23:12,2020-12-02 20:30:01
5397,1077,3,18:00:00,8,1,2020-12-02 09:57:59,2020-12-02 17:09:14
3074,3410,3,18:45:00,8,5,2020-12-02 10:41:59,2020-12-02 18:51:20
3588,2308,3,22:00:00,8,23,2020-12-02 11:11:38,2020-12-02 18:18:47
2137,4522,3,04:00:00,8,1,2020-12-02 09:32:21,2020-12-02 19:43:52
1129,1629,3,04:10:00,8,5,NA,2020-12-02 19:45:06
2987,3761,3,04:15:00,8,4,2020-12-02 09:52:21,2020-12-02 17:40:13
2818,4368,4,06:30:00,8,6,2020-12-02 09:55:29,2020-12-02 17:04:09
2096,2165,3,07:30:00,8,27,2020-12-02 09:58:07,2020-12-02 19:32:47
4343,1462,3,07:50:00,8,15,2020-12-02 10:34:39,2020-12-02 20:32:27
1956,4084,3,08:20:00,8,18,2020-12-02 09:55:53,2020-12-02 17:05:02
312,2559,3,08:50:00,8,9,2020-12-02 10:31:20,2020-12-02 16:16:29
3657,328,3,09:30:00,8,11,2020-12-02 09:47:39,2020-12-02 20:21:20
5165,455,3,09:40:00,8,10,2020-12-02 09:30:09,2020-12-02 17:42:19
1873,319,3,10:00:00,8,23,2020-12-02 10:09:27,2020-12-02 17:39:51
2409,3903,4,10:30:00,8,10,2020-12-02 09:47:01,2020-12-02 19:49:02
4462,959,3,11:15:00,8,18,2020-12-02 10:05:59,2020-12-02 16:21:34
