employeeAdditionalInfo,employeeID,education,maritalStatus ,monthlyIncome ,environmentSatisfaction,trainingTimesLastYear
,872,2,Single,190490,1,2
,3246,4,Married,21410,2,2
,4717,3,Married,57690,3,4
,3811,2,Married,43850,4,2
,693,2,Single,53320,4,2
,2117,4,Married,46630,3,1
,4255,3,Married,47240,3,3
,1788,2,Single,32110,2,2
,5300,4,Single,53770,3,3
,3434,1,Married,40660,2,2
,3491,2,Divorced,52080,3,2
,4408,4,Married,48770,3,5
,3138,1,Divorced,31170,2,2
,2872,3,Single,15690,1,2
,5489,3,Married,196580,4,3
,2028,1,Married,30690,1,3
,4457,1,Married,104350,3,5
,4972,4,Single,41480,1,0
,5212,1,Single,57680,3,4
,1393,4,Single,50420,4,4
,4854,3,Single,57700,1,2
,2549,3,Divorced,77560,4,3
,3651,3,Divorced,103060,4,5
,2085,3,Single,39360,2,3
,965,2,Divorced,79450,4,6
,3432,4,Married,57430,3,2
,3842,3,Single,152020,2,2
,4852,4,Divorced,54400,2,2
,2636,1,Married,37600,3,2
,5358,2,Married,35170,2,1
,3387,4,Divorced,25800,2,3
,2556,2,Single,21660,2,4
,5047,4,Married,58690,4,6
,5287,3,Married,80080,2,4
,1168,3,Married,52060,2,4
,2507,2,Married,52950,3,4
,1375,4,Married,164130,3,1
,1963,3,Married,132690,3,2
,3515,3,Divorced,27830,4,2
,4099,4,Married,54330,3,4
,1102,3,Divorced,20130,3,5
,2354,3,Divorced,139660,3,1
,2957,3,Single,43740,3,5
,4751,4,Divorced,68420,1,3
,3121,4,Married,174260,2,0
,4803,1,Single,176030,1,0
,2976,3,Single,45810,3,3
,3209,4,Married,47350,3,2
,617,2,Single,41870,3,4
,4287,3,Single,55050,4,3
,1507,3,Divorced,54700,3,2
,242,2,Divorced,54760,3,3
,3984,3,Divorced,25870,3,2
,4534,2,Single,24400,3,4
,995,2,Single,159720,2,2
,1969,3,Divorced,153790,2,1
,387,4,Single,70820,3,3
,877,5,Married,27280,NA,3
,1560,3,Single,53680,4,2
,2956,4,Single,53470,2,1
,5291,4,Married,31950,3,4
,2887,2,Divorced,39890,4,2
,4768,3,Married,33060,4,6
,1752,3,Married,70050,4,2
,1528,1,Single,26550,3,0
,2346,4,Married,13930,4,4
,5324,2,Single,25700,4,2
,3217,4,Married,35370,3,3
,5213,3,Single,39860,4,3
,3874,4,Married,108830,2,3
,4731,2,Divorced,20280,4,2
,2720,2,Married,95250,1,3
,552,3,Married,29290,2,2
,4360,3,Single,22750,2,2
,1129,1,Divorced,78790,3,2
,209,2,Married,49300,4,0
,4837,1,Married,78470,4,3
,2456,4,Married,44010,3,4
,2936,1,Divorced,92410,4,5
,2671,2,Divorced,29740,4,2
,4312,3,Married,45020,3,0
,2730,4,Married,107480,2,3
,852,2,Married,15550,2,2
,3383,3,Divorced,129360,4,3
,2284,3,Single,23050,2,3
,4246,2,Married,167040,4,2
,5280,1,Divorced,34330,4,3
,5321,3,Married,34770,4,2
,3062,4,Single,64300,3,2
,1643,2,Single,65160,4,4
,3210,1,Married,39070,2,2
,2001,4,Single,55620,4,3
,4111,3,Single,68830,4,3
,4461,2,Single,28620,3,2
,4028,3,Single,49780,3,3
,4334,3,Single,103680,4,2
,512,2,Married,61340,4,2
,4170,4,Single,67350,4,3
,2688,1,Married,32950,3,2
,4933,4,Divorced,52380,2,5
,1988,2,Divorced,64720,1,4
,3392,1,Married,96100,3,2
,2478,3,Married,198330,3,2
,4856,3,Divorced,97560,1,2
,3190,4,Married,49680,2,4
,4365,3,Single,21450,3,6
,5679,1,Single,21800,3,2
,4251,2,Single,83460,3,5
,3664,4,Married,34450,3,2
,3754,4,Married,27600,2,3
,4305,2,Divorced,62940,4,2
,2034,4,Married,71400,3,2
,637,3,Married,29320,4,3
,2476,3,Married,51470,1,2
,5014,3,Single,45070,1,3
,4056,4,Married,85640,3,2
,1050,1,Single,24680,4,2
,203,4,Divorced,81610,3,2
,3457,4,Married,21090,3,3
,3687,3,Divorced,52940,3,3
,1694,3,Divorced,27180,1,4
,3083,1,Married,58110,3,4
,2326,4,Divorced,24370,2,3
,5426,4,Married,27660,3,2
,1330,3,Married,190380,4,3
,660,5,Married,30550,3,3
,1972,1,Married,22890,1,3
,5097,3,Divorced,40010,1,2
,2408,3,Single,129650,3,2
,4018,3,Single,35390,3,2
,4370,4,Single,60290,4,5
,4521,4,Divorced,26790,4,2
,1300,2,Married,37020,1,4
,315,2,Divorced,23980,4,2
,4707,3,Divorced,54680,1,6
,4612,3,Married,131161,4,7
,5649,2,Single,41891,4,4
,396,5,Married,193281,3,3
,3258,6,Married,83211,5,6
,4157,2,Single,23421,5,3
,1391,4,Married,40711,4,6
,5190,3,Single,58131,2,3
,3178,4,Married,31431,2,3
,2243,4,Married,20441,3,3
,3023,5,Divorced,134641,3,3
,1942,3,Married,79911,4,3
,1955,2,Married,33771,NA,3
,1382,5,Single,55381,5,3
,5703,2,Married,57621,2,5
,4347,4,Married,25921,5,3
,3141,4,Married,53461,4,3
,3193,3,Single,42131,5,4
,3668,4,Divorced,41271,2,3
,3639,5,Divorced,24381,3,6
,1791,4,Divorced,68701,2,6
,2277,5,Divorced,104471,4,4
,4043,5,Divorced,96671,2,3
,3906,5,Married,21481,4,3
,5635,5,Married,89261,3,5
,3406,5,Single,65131,3,3
,286,5,Married,67991,3,3
,4879,4,Married,162911,2,4
,1828,2,Single,27051,5,3
,3175,3,Divorced,103331,5,3
,3899,4,Divorced,44481,5,4
,4206,4,Divorced,68541,2,6
,3796,4,Single,96371,5,7
,3433,2,Single,35911,4,3
,1619,4,Single,54051,4,3
,3825,5,Divorced,46841,5,5
,1170,4,Single,157871,5,6
,5554,2,Married,15141,3,4
,2434,3,Married,29561,4,3
,1064,5,Single,23351,4,4
,2416,3,Married,51541,4,3
,5140,4,Married,69621,4,3
,5374,4,Divorced,56751,5,3
,5441,2,Single,23791,5,7
,5556,4,Single,38121,5,4
,3192,4,Single,46481,3,3
,688,2,Married,29361,3,3
,4983,5,Divorced,21051,4,4
,3014,5,Married,85781,3,5
,1617,4,Married,27061,5,5
,1178,3,Married,63841,2,5
,5459,4,Divorced,39681,5,4
,2873,2,Married,99071,4,4
,5498,5,Married,132251,2,3
,1200,2,Divorced,35401,2,7
,1936,5,Divorced,28041,4,1
,655,4,Married,193921,5,4
,4444,5,Married,196651,4,7
,3486,5,Single,24391,4,3
,824,4,Single,73141,4,3
,297,2,Married,47741,4,3
,4219,5,Single,39021,4,3
,3176,4,Married,26621,4,7
,3277,3,Single,28561,5,6
,4989,4,Divorced,10811,5,5
,462,4,Single,24721,2,3
,5043,5,Married,56731,2,5
,5496,4,Married,41971,5,4
,3857,2,Married,97131,4,6
,5226,5,Married,20621,4,5
,477,2,Married,42841,5,1
,981,3,Single,47881,3,1
,807,4,Married,59061,5,5
,2732,4,Divorced,38861,4,3
,830,4,Married,168231,4,4
,2249,5,Single,29331,5,3
,4741,3,Married,65001,4,4
,4677,2,Married,171741,5,7
,5429,5,Married,50331,3,7
,5042,4,Married,23071,3,1
,3755,4,Single,25871,3,4
,1555,4,Divorced,55071,5,3
,4764,3,Married,43931,3,3
,3465,5,Divorced,133481,5,5
,2516,5,Divorced,65831,4,2
,324,4,Single,81031,4,6
,5418,5,Divorced,39781,5,1
,269,3,Single,25441,4,4
,4848,5,Divorced,53991,4,3
,4711,3,Single,54871,5,1
,468,4,Single,68341,3,3
,1180,5,Single,10911,2,1
,2894,5,Married,57361,5,2
,1563,5,Divorced,22261,4,4
,264,4,Married,57471,4,1
,1740,5,Married,98541,2,3
,3226,6,Divorced,54671,4,3
,4818,5,Married,53801,5,1
,525,4,Married,51511,4,4
,2967,3,Single,21331,2,3
,4632,4,Single,178751,2,6
,2934,4,Single,24321,5,5
,5530,4,Married,47711,2,3
,4679,5,Married,191611,5,3
,1092,4,Married,50871,5,4
,1437,6,Single,28631,2,3
,2387,3,Single,55611,5,4
,963,4,Married,21441,4,4
,2738,5,Married,30651,4,4
,338,2,Single,28101,2,4
,472,4,Single,98881,5,3
,1872,4,Married,86281,4,3
,2335,4,Single,28671,NA,6
,4814,3,Single,53731,4,3
,3444,4,Single,66671,5,7
,129,4,Single,50031,4,3
,4177,4,Divorced,23671,5,3
,3790,3,Single,28581,3,3
,1163,4,Single,52041,3,4
,3412,3,Married,41051,4,3
,3477,3,Married,96791,5,2
,3739,4,Single,56171,2,4
,3848,4,Single,104481,4,4
,862,4,Divorced,28971,5,5
,3804,4,Married,59681,4,4
,3253,4,Single,75101,4,4
,4180,6,Married,29911,2,4
,3222,4,Married,196361,3,4
,4681,3,Single,11291,4,3
,2213,2,Divorced,133411,5,4
,3080,3,Divorced,43321,5,4
,1495,4,Divorced,110311,3,3
,1196,2,Single,44401,4,4
,2384,3,Divorced,46171,2,3
,449,3,Married,26471,3,3
,3445,4,Married,63231,2,3
,631,4,Married,56771,4,4
,2820,5,Married,21871,3,3
,517,4,Married,37481,5,4
,231,5,Divorced,39771,4,4
,1603,3,Single,86331,3,3
,5079,4,Married,20081,3,6
,4904,2,Married,44401,5,3
,158,5,Divorced,30671,3,6
,4619,5,Married,53211,4,2
,2733,5,Single,54101,3,3
,3396,4,Married,27821,3,3
,1080,4,Divorced,119571,4,3
,625,3,Married,26601,2,4
,4722,3,Married,33751,5,3
,3483,4,Married,50981,2,5
,1708,4,Married,48781,5,4
,717,4,Divorced,28371,2,1
,3274,4,Single,24061,4,6
,3947,4,Married,22691,2,5
,2357,5,Divorced,41081,4,6
,4417,5,Married,132061,5,3
,5237,3,Single,104221,2,1
,1457,4,Divorced,137441,5,4
,2110,4,Married,49071,5,4
,148,5,Married,34821,4,3
,2793,3,Divorced,24361,2,3
,2656,4,Married,23801,4,3
,1001,4,Married,194311,3,4
,1040,5,Married,17901,4,5
,885,4,Single,76441,2,3
,1476,5,Married,51311,4,3
,2239,3,Divorced,63061,2,4
,3399,5,Married,47871,3,4
,4172,3,Single,188801,4,4
,2612,4,Married,23391,4,5
,1567,4,Divorced,135701,2,3
,967,2,Married,67121,2,4
,911,3,Single,54061,5,3
,3233,5,Single,89381,4,3
,4693,3,Divorced,24391,5,3
,3936,4,Married,88371,4,4
,5604,4,Divorced,53431,4,4
,5201,4,Married,67281,3,3
,1821,5,Divorced,66521,2,6
,1023,4,Single,48501,5,5
,1892,3,Married,28091,5,3
,5637,3,Married,56891,2,3
,4896,2,Divorced,20011,3,6
,4982,5,Married,29771,3,4
,265,5,Single,40251,3,4
,5203,4,Single,37851,4,3
,506,4,Married,108541,3,7
,4064,4,Single,120311,2,6
,325,3,Single,99361,5,3
,4859,4,Married,29661,3,3
,5696,4,Single,25711,3,2
,3013,2,Married,99911,4,4
,3770,5,Single,61421,3,3
,3421,4,Married,53901,5,4
,3924,2,Married,44041,5,3
,1397,2,Divorced,59931,NA,4
,1837,4,Divorced,51301,5,4
,926,4,Divorced,20901,2,3
,300,5,Divorced,29091,4,3
,3744,4,Single,34681,3,5
,1442,5,Divorced,30681,4,4
,599,4,Single,26701,2,3
,5199,5,Divorced,26931,2,4
,335,5,Single,95261,2,3
,741,4,Single,52371,5,4
,3843,4,Single,24261,4,4
,1283,2,Single,41931,3,6
,2410,2,Married,29111,2,4
,3961,2,Married,26611,3,3
,1522,3,Divorced,20281,2,4
,1297,2,Divorced,99801,5,3
,310,3,Married,32981,5,5
,2826,4,Married,29351,5,6
,2151,4,Married,154271,4,3
,1105,5,Married,39441,3,4
,2789,2,Divorced,40111,5,3
,2359,4,Married,34071,3,3
,5542,5,Married,119941,2,7
,936,4,Married,12321,5,5
,614,3,Married,29601,2,3
,4683,4,Married,190941,3,4
,528,4,Married,39191,2,4
,1208,4,Married,68251,3,3
,1775,3,Married,102481,3,5
,4633,2,Divorced,189471,3,3
,3472,4,Single,24961,2,4
,1717,4,Divorced,64651,2,4
,1803,5,Divorced,22061,2,5
,3172,5,Married,20861,5,4
,699,5,Single,22931,5,4
,1842,5,Married,26451,4,6
,1725,6,Divorced,26831,3,4
,2140,5,Single,20141,4,6
,3862,4,Divorced,34191,5,6
,2276,2,Married,53761,5,4
,5098,5,Single,19511,2,5
,1862,5,Divorced,23411,4,4
,1125,4,Divorced,22931,4,1
,5486,3,Single,87261,4,3
,1013,3,Married,40111,5,3
,4502,3,Married,195451,2,4
,159,5,Divorced,45681,4,3
,3527,2,Married,30221,2,4
,4401,6,Divorced,57721,4,4
,4902,4,Single,22691,5,3
,5051,6,Married,53811,3,1
,2998,5,Married,34411,2,6
,810,3,Married,54541,4,6
,5124,4,Married,98841,4,4
,2942,4,Married,41571,3,3
,2358,6,Single,134581,3,4
,1746,4,Divorced,90691,4,4
,2537,3,Married,40141,4,5
,4617,4,Divorced,59151,3,4
,2726,4,Single,59931,2,4
,2027,4,Single,61621,5,3
,1371,5,Single,24061,2,4
,4450,2,Married,187401,4,3
,3663,4,Married,76371,2,4
,2504,4,Married,100961,5,4
,4714,4,Single,147561,5,4
,4470,5,Divorced,64991,3,4
,382,4,Married,97241,3,3
,1706,4,Divorced,21941,5,6
,2104,4,Single,33881,5,3
,3240,4,Married,54731,5,3
,944,2,Single,27031,5,3
,5578,3,Single,25011,2,4
,2471,6,Single,62201,5,3
,1303,4,Single,30381,5,6
,2146,3,Married,44241,3,3
,1840,5,Single,43121,3,3
,1195,4,Married,132451,4,4
,161,4,Single,136641,4,7
,1541,4,Single,50211,5,4
,4535,5,Married,51261,5,3
,1245,2,Married,28591,4,3
,518,4,Divorced,102391,3,4
,1203,3,Single,53291,2,4
,1259,2,Divorced,43251,5,3
,1294,4,Married,72601,5,3
,3437,4,Married,23221,5,1
,1372,5,Single,20751,2,1
,4860,5,Married,41521,2,4
,1667,4,Single,96191,4,3
,1785,3,Single,135031,2,7
,4575,4,Divorced,54411,5,7
,4914,4,Divorced,52091,4,4
,4237,3,Single,106731,4,3
,5163,2,Divorced,50101,4,4
,3740,2,Married,135491,5,4
,2254,6,Single,49991,3,3
,3043,4,Married,42211,3,5
,1447,5,Married,138721,4,4
,4189,5,Married,20421,4,7
,4031,4,Single,20731,5,4
,2770,4,Single,29561,5,7
,4330,4,Divorced,29261,5,4
,743,4,Single,48091,5,3
,438,2,Divorced,51631,5,5
,1973,5,Married,188441,NA,4
,272,4,Married,181721,5,6
,846,4,Divorced,57441,3,5
,5694,6,Married,28891,4,3
,2453,3,Single,28711,5,3
,1697,4,Single,74841,4,4
,4374,4,Single,60741,3,3
,1812,2,Single,173281,2,3
,1214,4,Single,27741,3,3
,436,4,Single,45051,5,4
,1184,4,Married,74281,5,3
,4086,3,Single,116311,2,3
,1242,5,Married,97381,5,3
,3425,3,Divorced,28351,2,3
,5304,3,Married,169591,3,6
,751,3,Single,26131,5,3
,2065,5,Single,61461,3,4
,4613,5,Divorced,49631,5,3
,788,3,Married,195371,4,6
,1858,5,Divorced,61721,5,2
,3569,5,Single,23681,2,4
,5414,4,Single,103121,4,3
,1263,5,Married,16751,2,7
,4884,4,Married,25231,5,3
,892,5,Married,65671,4,4
,1025,4,Married,47391,4,3
,134,5,Divorced,92081,3,3
,3230,4,Married,45591,4,3
,2253,6,Divorced,81891,4,4
,1724,4,Married,29421,5,2
,1693,5,Married,49411,4,4
,3363,5,Married,106501,3,3
,241,5,Married,59021,4,3
,4079,6,Single,86391,2,4
,4706,5,Married,63471,4,3
,1030,4,Married,42001,4,4
,3382,4,Married,34521,4,4
,2320,4,Single,43171,5,3
,1071,5,Single,26321,5,4
,1515,2,Married,46681,5,3
,3074,5,Single,32041,4,5
,5710,4,Married,27201,4,4
,4637,2,Married,171811,4,3
,870,4,Single,22381,2,4
,3550,4,Single,14831,4,4
,5330,5,Single,56051,3,3
,5031,3,Married,72951,3,4
,3385,4,Divorced,23061,2,6
,1053,5,Single,23481,4,4
,5615,3,Married,89981,4,3
,1664,4,Single,43191,4,4
,1309,3,Married,61321,3,4
,2668,5,Divorced,33461,4,3
,4864,4,Single,108551,4,3
,5536,3,Married,22311,3,4
,2340,6,Married,23231,4,3
,4508,5,Married,20241,4,3
,718,4,Married,27131,5,3
,3880,4,Married,94391,2,1
,2368,6,Single,25661,5,4
,4248,4,Single,199261,2,6
,4186,5,Divorced,24511,2,4
,4217,5,Single,94191,4,6
,4290,5,Married,86861,3,3
,4224,5,Divorced,30381,3,4
,2859,6,Divorced,30581,3,3
,1578,4,Married,23251,2,2
,4820,6,Divorced,20881,5,3
,1734,4,Married,30721,4,5
,649,2,Married,50061,4,3
,490,3,Divorced,42571,5,3
,3610,5,Divorced,25001,3,4
,2526,3,Married,11021,5,4
,2017,4,Married,104531,2,3
,2617,5,Single,22881,3,5
,5293,4,Married,39291,2,7
,1814,4,Married,23111,4,3
,900,3,Married,31401,5,3
,2428,3,Divorced,36901,5,3
,3675,4,Divorced,44501,5,4
,2411,4,Married,27561,4,3
,2577,4,Married,190331,4,6
,2198,6,Married,187221,2,4
,5640,6,Married,95471,3,4
,4799,3,Married,137341,3,4
,4381,2,Married,199991,4,7
,654,4,Married,22791,5,4
,5073,4,Divorced,59161,3,3
,3807,4,Married,20891,2,3
,3596,4,Married,167921,5,4
,2808,5,Married,35641,4,2
,894,2,Single,44251,5,3
,4689,4,Married,52651,5,5
,3607,5,Married,65531,4,3
,2119,6,Single,62611,2,2
,101,4,Divorced,42981,2,7
,4023,4,Married,68041,5,4
,446,4,Divorced,38151,5,4
,2863,2,Single,27411,2,6
,4786,5,Divorced,66731,2,3
,207,3,Married,76391,3,7
,4069,6,Single,23281,2,4
,1004,3,Divorced,21531,5,4
,4252,5,Divorced,48761,2,5
,1718,4,Single,93961,4,7
,1592,4,Single,104001,NA,3
,1251,5,Married,84741,4,4
,2759,4,Single,99811,5,4
,4321,5,Married,124901,3,4
,143,4,Divorced,26571,3,4
,793,4,Divorced,135911,4,3
,4829,5,Married,66961,5,4
,5326,4,Single,20581,3,6
,2869,3,Divorced,88651,3,1
,2757,2,Single,59401,4,3
,3543,4,Single,59141,4,5
,2323,5,Divorced,26221,4,4
,1781,4,Married,121851,3,3
,1795,2,Married,106091,5,4
,1959,3,Married,43451,2,4
,2497,5,Married,21771,5,5
,1207,3,Married,27931,5,5
,398,5,Single,79181,3,4
,167,4,Married,87891,5,5
,1533,4,Married,23891,4,5
,219,3,Married,32121,4,4
,1642,5,Divorced,192321,2,4
,4458,4,Single,22671,4,3
,5107,5,Single,195171,5,6
,1465,4,Single,24361,4,4
,2914,4,Single,160641,5,4
,4526,4,Single,27071,2,3
,2071,5,Married,190681,5,2
,2813,4,Divorced,39311,5,3
,497,4,Married,37301,4,5
,3617,4,Married,22321,4,3
,3708,5,Single,44651,3,4
,2843,5,Married,30721,2,4
,3188,2,Married,33191,4,4
,3760,2,Married,192021,4,6
,2818,4,Married,136751,4,6
,3374,5,Married,29111,5,4
,5478,3,Single,59571,5,3
,1878,4,Divorced,39201,4,4
,263,5,Divorced,64341,4,4
,4784,4,Single,100481,4,3
,595,3,Divorced,109381,5,3
,1979,2,Single,23401,2,3
,3242,5,Single,65451,3,3
,2649,5,Divorced,69311,4,4
,4640,2,Divorced,48981,2,4
,5319,5,Single,25931,4,3
,4763,4,Single,194361,5,5
,5375,6,Single,27231,5,3
,2351,3,Single,34791,3,4
,439,2,Divorced,27941,5,3
,1146,2,Divorced,52491,5,3
,919,4,Married,21761,4,3
,2846,4,Divorced,168721,2,3
,5683,5,Married,34851,4,3
,854,4,Married,66441,5,4
,5699,5,Single,55821,5,4
,1689,4,Married,40001,2,6
,5285,4,Married,134961,5,4
,5200,4,Married,32101,4,6
,4126,4,Divorced,190451,5,3
,2230,4,Divorced,118491,5,4
,2145,4,Divorced,20701,4,2
,2490,3,Married,65021,4,4
,2329,5,Single,32301,3,4
,455,4,Married,136031,4,3
,4371,5,Divorced,119961,4,4
,3695,4,Married,56051,3,1
,411,3,Single,63971,5,4
,3227,5,Single,191441,3,4
,4839,4,Married,175841,5,3
,658,4,Married,49071,3,3
,434,5,Single,45541,2,4
,4419,4,Single,54151,4,2
,2238,4,Single,47411,5,4
,2694,4,Married,21151,5,4
,3640,4,Married,31611,2,1
,3791,4,Divorced,57451,3,5
,1156,5,Married,23731,5,4
,495,4,Married,33101,2,4
,5605,5,Single,186651,4,4
,1119,4,Married,44851,2,3
,4415,3,Married,27891,4,3
,1855,2,Divorced,58281,3,1
,5066,3,Single,23261,NA,4
,3449,2,Single,135251,3,5
,122,5,Married,14201,2,3
,907,4,Married,80201,5,3
,4800,3,Married,36881,5,4
,1230,5,Single,54821,4,4
,3516,4,Single,160151,5,4
,1684,3,Single,12001,3,4
,1594,3,Married,56611,5,3
,1351,4,Single,69291,5,7
,5669,5,Divorced,96131,3,6
,999,4,Married,56741,3,7
,306,2,Single,54841,3,7
,3428,3,Married,120611,4,3
,4737,3,Divorced,56601,2,4
,1331,4,Married,48211,2,3
,2058,3,Married,64101,4,6
,441,4,Married,52101,5,2
,4778,5,Married,26951,4,5
,2070,5,Married,118781,3,3
,4990,4,Single,170681,5,7
,1399,4,Married,24551,4,3
,641,4,Divorced,139641,2,2
,4551,2,Divorced,49411,5,3
,5681,4,Married,24781,4,1
,5017,3,Married,52281,2,5
,3017,3,Single,44781,5,4
,4579,4,Single,75471,4,3
,318,3,Divorced,50551,4,3
,3394,4,Single,34641,5,4
,1418,5,Single,57751,4,3
,3876,4,Divorced,89431,5,7
,2364,4,Married,192721,2,3
,1488,5,Single,52381,3,5
,4954,5,Married,46821,2,4
,990,4,Married,183001,4,7
,5692,5,Married,52571,3,3
,1070,4,Married,63491,4,4
,1798,5,Married,48691,2,3
,4831,4,Married,99851,2,4
,4244,6,Married,36971,5,2
,2396,4,Single,74571,4,2
,5382,5,Married,21191,3,4
,2158,5,Divorced,39831,5,4
,453,5,Single,61181,5,4
,496,3,Single,62141,2,4
,2702,2,Divorced,63471,2,3
,659,5,Single,115101,2,6
,5482,5,Divorced,71431,5,7
,1871,5,Married,82681,5,4
,5436,3,Divorced,80951,2,4
,3541,3,Single,29041,2,3
,4383,2,Married,60321,5,3
,4065,4,Divorced,29761,2,4
,4696,5,Single,159921,5,4
,394,4,Married,46491,5,3
,5313,2,Married,26961,4,4
,3733,2,Single,23701,2,4
,897,4,Married,125041,3,3
,733,4,Single,59741,3,7
,2570,3,Divorced,47361,4,4
,1820,4,Divorced,52961,4,4
,962,4,Divorced,67811,5,3
,2300,5,Married,21741,2,4
,3563,5,Single,66531,5,3
,630,4,Married,96991,4,4
,1784,4,Divorced,67551,2,3
,3605,2,Single,22131,4,5
,883,5,Single,26101,5,4
,2098,4,Single,28511,4,3
,5513,4,Single,34521,2,5
,1931,4,Married,52581,4,6
,5587,5,Married,93551,2,5
,4228,3,Divorced,104961,5,3
,1989,3,Married,63801,5,2
,1550,2,Single,26571,5,4
,1551,5,Divorced,27161,5,3
,1709,3,Single,22011,3,4
,225,3,Married,65401,3,3
,1490,4,Married,38161,4,3
,3443,5,Divorced,52531,4,3
,4850,5,Single,109651,4,6
,1968,3,Single,49361,2,3
,698,3,Married,25431,3,4
,3692,4,Married,53041,4,4
,4757,4,Divorced,166591,4,3
,3798,3,Married,42601,5,3
,401,2,Married,24761,3,3
,725,4,Single,31021,4,4
,584,4,Married,22441,5,6
,4678,5,Single,75961,3,1
,3076,5,Single,22851,4,4
,4232,3,Single,30341,3,4
,3207,4,Married,57151,5,1
,1270,5,Single,25761,5,4
,4235,5,Married,41971,4,4
,4238,5,Married,143361,2,4
,4169,3,Married,34481,4,4
,4865,5,Married,194061,4,3
,1918,6,Divorced,65381,4,4
,3310,3,Single,43061,5,3
,3698,4,Married,22581,5,3
,485,4,Single,45221,2,4
,379,3,Divorced,44871,4,6
,5125,3,Divorced,44491,5,4
,258,2,Married,22181,3,2
,2514,5,Single,191971,4,3
,5075,4,Married,132121,2,5
,3648,5,Married,65771,5,2
,3942,4,Single,83921,2,6
,5535,3,Single,45581,4,3
,2425,5,Divorced,40311,5,4
,889,4,Married,79691,3,4
,176,5,Married,26541,4,6
,1450,4,Married,165551,4,5
,364,4,Single,45561,5,5
,1647,5,Married,60911,3,7
,1504,4,Divorced,195661,2,3
,420,4,Divorced,48101,4,4
,4497,4,Married,45231,3,6
,3191,5,Married,32021,5,3
,1246,4,Married,23511,5,5
,5656,5,Married,17021,5,3
,2135,5,Married,180411,4,4
,4082,5,Married,28861,5,6
,829,3,Married,20971,3,6
,3774,3,Divorced,119351,4,7
,119,4,Divorced,25461,4,3
,3814,5,Single,25641,5,4
,1997,5,Single,84121,4,3
,1753,2,Divorced,141181,5,4
,4908,5,Married,170461,5,4
,639,3,Divorced,25641,3,4
,722,4,Married,102661,4,4
,623,4,Single,50701,5,7
,2740,3,Divorced,178611,4,3
,2390,3,Married,42301,2,1
,3699,4,Divorced,37801,3,3
,5697,3,Single,27681,4,1
,2509,4,Married,90711,5,3
,5288,3,Married,106481,2,2
,2173,2,Married,136101,4,5
,5134,4,Married,34081,2,3
,2501,3,Divorced,29831,5,3
,1321,5,Married,76321,2,4
,1181,3,Single,98241,2,3
,5650,5,Divorced,99501,2,4
,5233,5,Married,20931,5,3
,3684,4,Married,99801,4,2
,2812,2,Single,38941,4,4
,2489,5,Single,40511,4,4
,2541,3,Married,168351,4,4
,2162,5,Married,62301,2,3
,3855,3,Married,47171,4,4
,169,5,Single,132371,5,3
,1731,5,Divorced,37551,2,3
,1349,5,Divorced,65821,4,4
,1160,2,Single,74061,5,3
,4694,4,Divorced,48051,5,3
,5569,5,Married,27411,4,4
,3731,4,Married,42621,3,3
,586,3,Divorced,161841,5,3
,4049,5,Single,115571,3,1
,740,4,Married,18781,5,3
,2779,2,Single,109321,4,4
,3327,4,Single,68111,4,5
,1388,4,Single,43061,2,4
,3940,4,Divorced,48591,5,4
,2745,3,Single,53371,2,3
,3928,5,Married,23401,5,3
,917,5,Single,74911,4,4
,2975,4,Divorced,105271,5,4
,1274,3,Single,165951,5,3
,2363,5,Divorced,88341,4,2
,3145,4,Single,55771,5,4
,529,5,Divorced,47071,4,5
,4092,4,Married,24001,4,4
,5602,4,Married,98241,4,3
,3996,5,Married,64471,3,4
,447,3,Single,195021,5,4
,3154,5,Single,27251,4,5
,2519,5,Married,62721,2,4
,5660,4,Married,21271,5,4
,4676,5,Single,182001,3,4
,2121,5,Single,20961,4,3
,2546,5,Divorced,28861,3,5
,2014,5,Single,20331,5,6
,284,3,Single,36221,5,1
,927,5,Married,42331,4,6
,142,4,Single,36811,NA,3
,5701,2,Divorced,54601,4,4
,4272,4,Divorced,21871,2,2
,3186,4,Married,96021,5,4
,4427,3,Single,28361,4,4
,2776,2,Married,40891,2,3
,2398,4,Married,166271,5,6
,3662,4,Single,26191,5,4
,2242,4,Married,56791,4,3
,2062,3,Married,154021,5,4
,3737,2,Single,59851,5,2
,3581,3,Single,25791,3,2
,2728,5,Married,30411,3,3
,1118,2,Single,34471,2,6
,5465,3,Divorced,195131,5,2
,1421,4,Single,27731,4,4
,3249,2,Single,71041,5,4
,1204,4,Married,63221,2,3
,2480,4,Married,20831,4,4
,2488,4,Married,83811,5,4
,5661,3,Single,26911,5,7
,3367,2,Divorced,42861,4,7
,1766,3,Divorced,26591,5,3
,1570,4,Single,94341,4,4
,2366,5,Divorced,55611,4,3
,707,3,Single,66461,4,3
,312,3,Divorced,77251,4,3
,4626,5,Divorced,107251,3,6
,2558,4,Single,88471,4,4
,2984,3,Married,20451,5,4
,2251,5,Married,10091,4,4
,1882,5,Married,33481,3,3
,4362,3,Married,12811,2,3
,123,2,Single,28191,5,3
,3012,4,Married,48511,4,3
,5346,2,Single,40281,5,4
,3962,5,Single,27201,5,3
,5474,5,Married,81201,5,3
,4344,5,Single,46471,5,4
,370,4,Single,46801,2,1
,4363,5,Married,32211,5,3
,3689,3,Divorced,86211,2,2
